Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,amenity_rel_pharmacy,shop_rel_bakery,amenity_rel_post_box,amenity_rel_events_venue,shop_rel_supermarket,shop_rel_kiosk,shop_rel_hairdresser,amenity_rel_school,shop_rel_tobacco,shop_rel_butcher,shop_rel_convenience,amenity_rel_cafe,shop_rel_car,shop_rel_wholesale,shop_rel_stationery,shop_rel_yes,shop_rel_car_repair,shop_rel_greengrocer,amenity_rel_bar,amenity_rel_charging_station,amenity_rel_community_centre,amenity_rel_theatre,shop_rel_seafood,shop_rel_fishing,shop_rel_copyshop,amenity_rel_bank,amenity_rel_university,shop_rel_optician,shop_rel_dry_cleaning,shop_rel_jewelry,shop_rel_newsagent,shop_rel_florist,shop_rel_shoes,shop_rel_pyrotechnics,shop_rel_erotic,shop_rel_travel_agency,shop_rel_fireplace,shop_rel_hardware,shop_rel_variety_store,shop_rel_furniture,shop_rel_interior_decoration,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_veterinary,amenity_rel_exhibition_centre,amenity_rel_library,amenity_rel_clinic,amenity_rel_taxi,shop_rel_medical_supply,shop_rel_vacant,shop_rel_motorcycle,amenity_rel_pub,amenity_rel_doctors,amenity_rel_research_institute,shop_rel_computer,shop_rel_sports,shop_rel_books,amenity_rel_language_school,shop_rel_clothes,shop_rel_mall,amenity_rel_atm,shop_rel_lottery,shop_rel_beauty,shop_rel_funeral_directors,amenity_rel_hospital,amenity_rel_arts_centre,shop_rel_gift,amenity_rel_cinema,shop_rel_frozen_food,shop_rel_video_games,amenity_rel_biergarten,shop_rel_car_repair;car,shop_rel_games,shop_rel_laundry,amenity_rel_college,shop_rel_deli,shop_rel_pastry,shop_rel_perfumery,shop_rel_bicycle,shop_rel_ticket,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_electronics,shop_rel_paint,shop_rel_fabric,shop_rel_tailor,shop_rel_kitchen,shop_rel_neon_signs,shop_rel_mobile_phone,shop_rel_bed,shop_rel_sewing,shop_rel_department_store,shop_rel_toys,shop_rel_tattoo,shop_rel_music,shop_rel_appliance,shop_rel_herbalist,shop_rel_locksmith,amenity_rel_post_office,shop_rel_second_hand,shop_rel_photo,shop_rel_coffee,shop_rel_cosmetics,shop_rel_mobile_phone_accessories,shop_rel_houseware,shop_rel_frame,shop_rel_massage,shop_rel_dairy,amenity_rel_payment_centre,shop_rel_bathroom_furnishing,shop_rel_pet,shop_rel_nutrition_supplements,shop_rel_musical_instrument,shop_rel_pasta,shop_rel_health_food,shop_rel_hearing_aids,shop_rel_grocery,shop_rel_pet_grooming,shop_rel_lighting,shop_rel_electrical,shop_rel_watches,shop_rel_alcohol,shop_rel_storage_rental,shop_rel_general,shop_rel_rental,shop_rel_Roller_Skate_and_Longboard,amenity_rel_bicycle_rental,shop_rel_wine,shop_rel_trade,shop_rel_window_blind,shop_rel_estate_agent,shop_rel_bag,shop_rel_bookmaker,shop_rel_tarot,amenity_rel_bureau_de_change,shop_rel_doityourself,shop_rel_video,shop_rel_hunting,shop_rel_baby_goods,shop_rel_doors,shop_rel_chemist,shop_rel_repair,shop_rel_motorcycle_repair,shop_rel_pawnbroker,shop_rel_car_detail,shop_rel_telecommunication,shop_rel_tea,shop_rel_outdoor,shop_rel_shoe_repair,shop_rel_art,shop_rel_cheese,shop_rel_fashion_accessories,shop_rel_cannabis,shop_rel_wool,shop_rel_pottery,shop_rel_chocolate,shop_rel_fan,amenity_rel_money_transfer,shop_rel_honey,shop_rel_radiotechnics,shop_rel_party,shop_rel_wigs,shop_rel_craft,shop_rel_collector,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Consum,has_Mercadona,has_Carrefour Express,has_Burger King,has_Dia,has_McDonald's,has_100 Montaditos,has_Telepizza,has_KFC,has_ALE-HOP,has_Lidl,has_Opticalia,has_El Corte Inglés,has_Domino's,has_ALDI,has_Pull & Bear,has_Suma,has_Foster's Hollywood,has_ILUNION Hotels,has_Vodafone,has_Vitaldent,has_Mango,has_Calzedonia,has_Zara,has_Charter,has_TEDi,has_Oro Gema Subastas,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
194,Valencia_hdbscan_5_5,194,20,-0.368254145,39.469418475,-0.3682111999999999,39.4693633,1.4497513500014004e-06,13795469.133365994,0.0003914910877585,0.0009648642192803,0.0003049109992686,0.0003089939172134,Yes,0.15,,0.05,,,0.1,,,,0.05,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,0.05,,,,,,,,,0.05,,,,,,,,,,,,,,,"POLYGON ((-0.3681802 39.4688997, -0.3685234 39.4689706, -0.3691755 39.469132, -0.3682776 39.4699614, -0.3680902 39.4697305, -0.3678515 39.469377, -0.36781 39.4693065, -0.3681802 39.4688997))",41.0,44.77,21.39,15201.0,90.31,1131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,Local
195,Valencia_hdbscan_5_5,195,12,-0.3750477083333333,39.47711540833333,-0.3750226,39.477047600000006,5.510416800001677e-07,21776937.09121304,0.0003000398287225,0.00044062633467,0.0001616962195926,0.0002789099121525,Yes,0.333,0.083,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,0.083,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.374939 39.4767018, -0.3754707 39.476992, -0.3751189 39.4774589, -0.3750288 39.4775184, -0.3748828 39.4775068, -0.3747959 39.4773034, -0.374939 39.4767018))",17.0,44.77,21.39,15201.0,90.31,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Urban
196,Valencia_hdbscan_5_5,196,7,-0.3752461621292352,39.47155928472724,-0.3752627,39.4715898,3.170940500737996e-07,22075469.402124822,0.0002319768765965,0.000408070433277,0.0001937025796111,0.0001788366351494,Yes,0.571,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.374914534904647 39.471321493090656, -0.3750721 39.4713352, -0.3755059 39.4715936, -0.3754363 39.4718577, -0.374914534904647 39.471321493090656))",6.0,44.77,21.39,15201.0,90.31,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Local
197,Valencia_hdbscan_5_5,197,10,-0.37164585,39.46924121,-0.3716231,39.46923345,4.615230800038561e-07,21667388.76832866,0.0002234526162311,0.00048997876546,0.0002077018885325,0.0001642524791304,Yes,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.372029 39.4689358, -0.3718753 39.4692502, -0.3716594 39.4695327, -0.3712558 39.4694712, -0.3715243 39.4692135, -0.372029 39.4689358))",10.0,44.77,21.39,15201.0,90.31,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Traffic
198,Valencia_hdbscan_5_5,198,7,-0.3696402,39.46963687142857,-0.3695948,39.4696193,1.835993599982331e-07,38126494.55895362,0.0001929789093313,0.0004161437518979,9.965172208388926e-05,0.0002034462702955,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3695542 39.469334, -0.3697509 39.4694622, -0.3697812 39.4700284, -0.3695948 39.4697428, -0.3695168 39.4695992, -0.3695542 39.469334))",5.0,44.77,21.39,15201.0,90.31,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Local
199,Valencia_hdbscan_5_5,199,6,-0.38108433013629,39.47086344846716,-0.3811139851646584,39.4708993,1.9520022809108466e-07,30737669.001084723,0.0002255969244535,0.0004376658044277,0.0002226308076855,0.000112436016613,Yes,0.333,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.381008670329317 39.47070707431161, -0.381298710488423 39.47072091649136, -0.3813097 39.4708988, -0.3806733 39.4710138, -0.381008670329317 39.47070707431161))",6.0,44.77,21.39,15201.0,90.31,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Local
200,Valencia_hdbscan_5_5,200,7,-0.3802401714285714,39.47115337142857,-0.3802663,39.4711826,9.42276000015837e-08,74288212.7941532,0.0001492797312055,0.0002519325423977,0.0001190074033025,0.0001028399826972,Yes,0.143,,,,,0.143,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3803649 39.4710329, -0.3803981 39.4711826, -0.3802734 39.4712389, -0.3800261 39.4712862, -0.3802139 39.4710377, -0.3803649 39.4710329))",3.0,44.77,21.39,15201.0,90.31,838.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
201,Valencia_hdbscan_5_5,201,46,-0.3768005688265704,39.478542835804994,-0.3767158,39.47878165,4.1694372000010864e-06,11032664.072740564,0.0006898562139431,0.0014188292338129,0.0004867455533606,0.0005571206418278,Yes,0.261,0.022,0.022,,,,,0.022,,,,0.087,0.043,,,,0.022,,,0.043,,,,,,,,0.022,,,0.022,,,0.022,,,,,0.022,,0.022,,,,,,0.022,,,,,,0.022,,,,,,,0.065,,,,,,,,0.065,,,,,,,,,,,,0.043,,,,0.022,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,"POLYGON ((-0.3770457 39.4772807, -0.3779166 39.4790245, -0.377965 39.4793535, -0.37668407495251 39.479286648710584, -0.3759535 39.4788216, -0.3760475 39.4780031, -0.3767664 39.4774828, -0.3770457 39.4772807))",143.0,44.77,21.39,15201.0,90.31,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Local
202,Valencia_hdbscan_5_5,202,9,-0.3755903608610159,39.47606804798099,-0.3756215,39.4760922,1.502152578484223e-07,59914020.24607667,0.0001579468710165,0.000400883323097,6.723157950458846e-05,0.0001813815451127,Yes,,,,,,,,,,,,,0.222,,,,,,,0.333,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3755678 39.4756678, -0.3756361 39.4760501, -0.3756792 39.4763066, -0.3756026 39.4762697, -0.375444047749143 39.47595153182889, -0.3755678 39.4756678))",4.0,44.77,21.39,15201.0,90.31,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tourism
203,Valencia_hdbscan_5_5,203,8,-0.373855075,39.469763125,-0.37380715,39.46976045,1.7853792000030065e-07,44808408.208108,0.0002225842028876,0.0004489985592965,9.560136962931092e-05,0.0002333476684586,Yes,0.25,0.125,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3737462 39.4694437, -0.3739742 39.469503, -0.3739794 39.4699067, -0.3738048 39.4702093, -0.3737572 39.4699122, -0.3737462 39.4694437))",7.0,44.77,21.39,15201.0,90.31,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
204,Valencia_hdbscan_5_5,204,7,-0.3705832714285714,39.47034762857143,-0.3705426,39.4703751,2.54965149998886e-07,27454732.539057143,0.0001755508325259,0.0003655978882807,0.0001358144502546,0.0001629007472951,Yes,,,,,,,0.143,,,,,,0.143,,,,,,,,,,,,,,,,0.143,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3705426 39.4699843, -0.3707944 39.4704351, -0.3703467 39.4705538, -0.3705426 39.4699843))",6.0,44.77,21.39,15201.0,90.31,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Local
205,Valencia_hdbscan_5_5,205,5,-0.37128484,39.47010154,-0.3711951,39.4701069,2.253372800011627e-07,22188960.477264136,0.0002292182484895,0.0003922806689123,0.0002035292470383,0.0001503263330225,Yes,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3710952 39.4698487, -0.371644 39.4702593, -0.3713693 39.4702467, -0.3711206 39.4701069, -0.3710952 39.4698487))",5.0,44.77,21.39,15201.0,90.31,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Local
206,Valencia_hdbscan_5_5,206,24,-0.3725620826257828,39.47039143022803,-0.37255995,39.4703895,5.87016558090071e-07,40884707.03124097,0.0004022737725241,0.0009360726159597,0.0004581738812317,7.84150055881375e-05,Yes,0.083,,,,,,,,,,,,,,,,,,,0.042,,,,,,,0.042,,0.042,,,,,0.042,,,,,,,,,0.042,,,,,,,,,,0.042,,,,,,,0.25,,0.083,0.042,0.167,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,"POLYGON ((-0.3717335 39.4702626, -0.3723456 39.47028, -0.3729902 39.4703054, -0.373487883018787 39.470529725472566, -0.3724101 39.4705972, -0.3719312 39.4704812, -0.3717335 39.4702626))",21.0,44.77,21.39,15201.0,90.31,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Primary
207,Valencia_hdbscan_5_5,207,8,-0.3776719497879605,39.46668655045768,-0.3776218157795278,39.4667006,2.286635171376079e-07,34985904.61715702,0.0001977608424575,0.0004273261382395,0.0001669588753023,0.0001460656877063,Yes,,0.125,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,0.125,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,"POLYGON ((-0.377662135054212 39.466448182880065, -0.3780611 39.4668631, -0.377516231241064 39.466867850026304, -0.3775439 39.4667305, -0.3775629 39.4666707, -0.377662135054212 39.466448182880065))",7.0,44.77,21.39,15201.0,90.31,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,Traffic
208,Valencia_hdbscan_5_5,208,27,-0.3804262037037037,39.46747985185185,-0.3804264,39.4674851,1.4803237499998412e-06,18239253.406562515,0.0004624963175681,0.0007738214279323,0.0002850524805241,0.0004116304080934,Yes,0.074,0.037,0.037,0.037,,0.037,,,,,,,0.074,,,,,,,0.037,,,,,,,0.111,,0.037,,0.074,,,0.037,,,,,,,0.037,,0.037,,,,,,,,,,,,,,,,,0.111,,,,0.037,,,,,,,,,,,,,,,,,,0.037,,0.037,,,,,,0.037,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3806059 39.4668228, -0.3809728 39.4669321, -0.380385 39.4682103, -0.3801137 39.4680977, -0.3799059 39.467891, -0.379951 39.467759, -0.3806059 39.4668228))",37.0,44.77,21.39,15201.0,90.31,1160.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,Primary
209,Valencia_hdbscan_5_5,209,7,-0.3793777857142857,39.47107281428571,-0.3793607,39.4710373,1.096334400001548e-07,63849132.1625055,0.0001240687741399,0.000259968781878,9.560974888383933e-05,0.0001132325221902,Yes,,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,0.143,,,,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,"POLYGON ((-0.3795299 39.4709484, -0.3793093 39.4713236, -0.3792377 39.4710362, -0.3795299 39.4709484))",2.0,44.77,21.39,15201.0,90.31,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Local
210,Valencia_hdbscan_5_5,210,10,-0.37983557,39.46651962999999,-0.3799272,39.46649365,2.0924227999550045e-07,47791488.41340786,0.0002636207980832,0.0005349879043504,0.0002981182351014,7.130690078728173e-05,Yes,,0.1,,,,,,0.3,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,"POLYGON ((-0.379806 39.4664258, -0.380268 39.4664922, -0.3796345 39.4666279, -0.3793156 39.4666455, -0.3793482 39.4665891, -0.379806 39.4664258))",5.0,44.77,21.39,15201.0,90.31,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,Local
211,Valencia_hdbscan_5_5,211,26,-0.3772864307692308,39.4763071,-0.37732685,39.4764704,1.2361695600032467e-06,21032713.343897343,0.0004204980388242,0.0009052811931346,0.0002383882495317,0.0003902734968044,Yes,0.346,,0.077,,,,,,,0.038,,,0.038,,,,,,,0.269,,,,,,,,,,,0.038,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,0.038,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3773646 39.4754052, -0.3776272 39.4756782, -0.3776652 39.476696, -0.3769649 39.4768058, -0.3767826 39.4765556, -0.3773646 39.4754052))",43.0,44.77,21.39,15201.0,90.31,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urban
212,Valencia_hdbscan_5_5,212,6,-0.3779383999999999,39.46745978333333,-0.3778701,39.46746065,1.37879239998687e-07,43516340.82155614,0.0001855790816369,0.0002842661140745,0.0001432591707361,0.0001264918892865,Yes,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3778596 39.467295, -0.3782193 39.4675034, -0.3780208 39.4676043, -0.3778582 39.4676176, -0.3777919 39.4674179, -0.3778596 39.467295))",4.0,44.77,21.39,15201.0,90.31,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,Local
213,Valencia_hdbscan_5_5,213,16,-0.37740910625,39.46912473125,-0.37740625,39.4691134,4.188862799968734e-07,38196524.36484534,0.0002948017635216,0.0004317409058283,0.0002583151381277,0.0001622180003821,Yes,0.125,0.062,,,,,0.062,,,,,0.062,0.188,,,,,,,,,,,,,0.062,0.062,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,0.062,0.125,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3771099 39.4688645, -0.3776315 39.4689015, -0.3778301 39.469029, -0.3777886 39.4692173, -0.3775779 39.4693658, -0.3774512 39.4693542, -0.3771795 39.4692721, -0.3769945 39.469166, -0.3771099 39.4688645))",17.0,44.77,21.39,15201.0,90.31,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,Local
214,Valencia_hdbscan_5_5,214,9,-0.3752765896102964,39.466942866817455,-0.3752635,39.4669129,2.289745219020481e-07,39305683.11809848,0.0001719840064483,0.0003516563734733,0.0001426101922565,0.0001294035060711,Yes,,,0.111,,,,,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,0.222,,,0.111,,,,,,,,,,,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3753271 39.4667558, -0.375525606492668 39.466908401357095, -0.3751571 39.4672736, -0.3750834 39.4669129, -0.3753271 39.4667558))",6.0,44.77,21.39,15201.0,90.31,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,Local
