geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Murcia_hdbscan_5_5
POINT (-1.1323528017733173 38.03144722000296),ADN Centro Educativo,,school,,,,,Paraje Casablanca,,30110.0,,,,-1.1323528017733173,38.03144722000296,-126054,4233661,adn centro educativo,-1
POINT (-1.0860801633535373 38.04903699585846),Muebles Eslo,furniture,,,,,,,,,,,,-1.0860801633535373,38.04903699585846,-120902,4235619,muebles eslo,12
POINT (-1.084681295590538 38.0496029656568),Muebles Cano Medina,furniture,,,,,,,,,,,,-1.084681295590538,38.0496029656568,-120747,4235682,muebles cano medina,12
POINT (-1.083109188727999 38.0495032727716),Mueblería de Ángel,furniture,,,,,,,,,,,,-1.083109188727999,38.0495032727716,-120572,4235671,mueblería de ángel,12
POINT (-1.1373506735852092 38.02628725617712),Carolina Codorniu,,school,,,,,,,30110.0,,,,-1.1373506735852092,38.02628725617712,-126610,4233086,carolina codorniu,41
POINT (-1.138520547069511 38.02641988875212),Carolina Codorniu,,school,,,,,,,30110.0,,,,-1.138520547069511,38.02641988875212,-126740,4233101,carolina codorniu,-1
POINT (-1.127192016457453 38.02819686327145),Salesianos Colegio Don Bosco Cabezo de Torres,,school,,,,,Avenida Alto Atalayas,43,30110.0,,,,-1.127192016457453,38.02819686327145,-125479,4233299,salesianos colegio don bosco cabezo de torres,40
POINT (-1.1708571494950732 38.0205037106751),Campus de Espinardo,,university,,,,,,,,,,,-1.1708571494950732,38.0205037106751,-130340,4232442,campus de espinardo,59
POINT (-1.0812813810642594 37.73061818638192),,,,,,,park,,,,,,,-1.0812813810642594,37.73061818638192,-120368,4200172,,0
POINT (-1.0804973937263265 37.73096789799048),Colegio Público Profesor Enrique Tierno,,school,,,,,,,,,,,-1.0804973937263265,37.73096789799048,-120281,4200211,colegio público profesor enrique tierno,0
POINT (-1.127145297006876 37.98247138482465),Consejo Rector de la Universidad de Murcia,,university,,,,,,,,,,,-1.127145297006876,37.98247138482465,-125474,4228209,consejo rector de la universidad de murcia,100
POINT (-1.1617563348840856 37.929536234637),,,university,,,,,,,,,,,-1.1617563348840856,37.929536234637,-129327,4222316,,46
POINT (-1.1692971406171861 37.94044473223356),Plaza Pintor Almela Costa,,,,,,park,,,,,,,-1.1692971406171861,37.94044473223356,-130166,4223530,plaza pintor almela costa,55
POINT (-1.1389239975265957 37.940067311212374),Parque de la Fuente,,,,,,park,Plaza de la Fuente,,30150.0,,,,-1.1389239975265957,37.940067311212374,-126785,4223488,parque de la fuente,51
POINT (-1.12004119750657 37.96674966472341),C.P. José Moreno,,school,,,,,,,,,,,-1.12004119750657,37.96674966472341,-124683,4226459,c.p. josé moreno,50
POINT (-1.1330023843571926 37.98357262271409),Centro de Arte Palacio Almudí,,arts_centre,,,,,,,,,,,-1.1330023843571926,37.98357262271409,-126126,4228331,centro de arte palacio almudí,-1
POINT (-1.0734479169224018 37.97174496687708),Biblioteca de Beniaján,,library,,,,,,,,,Red Municipal de Bibliotecas de Murcia,,-1.0734479169224018,37.97174496687708,-119496,4227015,biblioteca de beniaján,23
POINT (-1.2183060490687505 37.98630007720218),Biblioteca de Javalí Nuevo,,library,,,,,,,,,Red Municipal de Bibliotecas de Murcia,,-1.2183060490687505,37.98630007720218,-135622,4228635,biblioteca de javalí nuevo,14
POINT (-1.168711622293107 37.99792263408311),Biblioteca de Guadalupe,,library,,,,,,,,,Red Municipal de Bibliotecas de Murcia,,-1.168711622293107,37.99792263408311,-130101,4229929,biblioteca de guadalupe,-1
POINT (-1.1952538758202182 37.989359134498834),Biblioteca de La Ñora,,library,,,,,,,,,Red Municipal de Bibliotecas de Murcia,,-1.1952538758202182,37.989359134498834,-133056,4228975,biblioteca de la ñora,31
POINT (-1.1491066499999998 38.01638574999999),Centro de Lectura de El Puntal,,library,,,,,,,,,Red Municipal de Bibliotecas de Murcia,,-1.1491066499999998,38.01638574999999,-127919,4231984,centro de lectura de el puntal,-1
POINT (-1.1424986557444416 37.99431087936996),Centro Municipal Puertas de Castilla,,community_centre,,,,,,,,,,,-1.1424986557444416,37.99431087936996,-127183,4229527,centro municipal puertas de castilla,74
POINT (-1.02707955 38.041462800000005),Biblioteca de El Raal,,library,,,,,,,,,Red Municipal de Bibliotecas de Murcia,,-1.02707955,38.041462800000005,-114334,4234776,biblioteca de el raal,-1
POINT (-1.1603205516734318 37.927241601648866),,,,,,,park,,,,,,,-1.1603205516734318,37.927241601648866,-129167,4222061,,46
POINT (-1.1599371728534669 37.9273177753284),,,school,,,,,,,,,,,-1.1599371728534669,37.9273177753284,-129124,4222069,,46
POINT (-1.1598761482961963 37.92763705476566),,,school,,,,,,,,,,,-1.1598761482961963,37.92763705476566,-129117,4222105,,46
POINT (-1.0533210817834768 37.97865674081875),Colegio Público Cristo del Valle,,school,,,,,,,,,,,-1.0533210817834768,37.97865674081875,-117256,4227784,colegio público cristo del valle,-1
POINT (-1.1370959778796699 37.941457110329836),Plaza Federico García Lorca,,,,,,park,,,,,,,-1.1370959778796699,37.941457110329836,-126582,4223643,plaza federico garcía lorca,51
POINT (-1.1242057497673144 37.98214292621674),Occidental Murcia Siete Coronas,,,hotel,,,,Paseo de Garay,3,30003.0,,Grupo Barceló,,-1.1242057497673144,37.98214292621674,-125147,4228172,occidental murcia siete coronas,-1
POINT (-1.1448868807732853 37.994650675799924),Instituto de Educación Secundaria Miguel Espinosa,,school,,,,,,,,,,,-1.1448868807732853,37.994650675799924,-127449,4229565,instituto de educación secundaria miguel espinosa,-1
POINT (-1.1448329338841365 37.995080431839035),Pabellón San Basilio,,,,,,sports_centre,,,,,,,-1.1448329338841365,37.995080431839035,-127443,4229612,pabellón san basilio,-1
POINT (-1.170142467427994 37.940791807005404),,,,,,,park,,,,,,,-1.170142467427994,37.940791807005404,-130260,4223569,,55
POINT (-1.129704480992623 37.998890042859536),Escuela Superior de Diseño,,college,,,,,Avenida de Santiago,3,30007.0,,,,-1.129704480992623,37.998890042859536,-125759,4230036,escuela superior de diseño,-1
POINT (-1.13158455 37.9827668),Puente Viejo,,,attraction,,,,,,,,,,-1.13158455,37.9827668,-125968,4228242,puente viejo,-1
POINT (-1.0620946002025948 38.03376105459495),Colegio de Educación Infantil y Primaria Vicente Medina,,school,,,,,,,,,,,-1.0620946002025948,38.03376105459495,-118232,4233918,colegio de educación infantil y primaria vicente medina,15
POINT (-1.1502205500000002 37.959210750000004),,,,,,,park,,,,,,,-1.1502205500000002,37.959210750000004,-128043,4225619,,38
POINT (-1.078832151688639 37.96771192500583),Centro de Salud,,clinic,,,,,,,,,,,-1.078832151688639,37.96771192500583,-120096,4226566,centro de salud,22
POINT (-1.1717904708056568 37.94000407596178),Plaza de La Constitución,,,,,,park,,,,,,,-1.1717904708056568,37.94000407596178,-130444,4223481,plaza de la constitución,55
POINT (-1.1345649970678942 37.97857071939073),Cuartel de Artillería,,community_centre,,,,,,,,,,,-1.1345649970678942,37.97857071939073,-126300,4227774,cuartel de artillería,83
POINT (-1.1309011771671031 37.97764091191565),Colegio Herma,,school,,,,,,,,,,,-1.1309011771671031,37.97764091191565,-125892,4227671,colegio herma,-1
POINT (-1.1585873655172956 37.9716546067272),Centro Social San Bartolomé,,community_centre,,,,,Plaza,1,30168.0,,,,-1.1585873655172956,37.9716546067272,-128974,4227005,centro social san bartolomé,-1
POINT (-1.1601532956745988 37.971858529301244),Colegio Bilingüe Ana María Matute,,school,,,,,,,,,,,-1.1601532956745988,37.971858529301244,-129148,4227027,colegio bilingüe ana maría matute,-1
POINT (-1.114090925332023 37.94769878167441),Sánchez Canales,car_repair,,,,,,Carril Los Ruices,5,30157.0,,,,-1.114090925332023,37.94769878167441,-124021,4224338,sánchez canales,-1
POINT (-1.1352242530274088 37.99600584552188),,,,,,,stadium,,,,,,,-1.1352242530274088,37.99600584552188,-126373,4229715,,-1
POINT (-1.1334632794858546 37.994824753706666),,,,,,,park,,,,,,,-1.1334632794858546,37.994824753706666,-126177,4229584,,-1
POINT (-1.1405237939556363 38.00635118001328),,,,,,,park,,,,,,,-1.1405237939556363,38.00635118001328,-126963,4230867,,-1
POINT (-1.1380543034578154 38.003413174140604),Parque Regulares de Melilla,,,,,,park,,,,,,,-1.1380543034578154,38.003413174140604,-126688,4230540,parque regulares de melilla,-1
POINT (-1.1263565654813261 37.9874947011842),Hemeroteca Clara Campoamor,,library,,,,,,,,,,,-1.1263565654813261,37.9874947011842,-125386,4228768,hemeroteca clara campoamor,-1
POINT (-1.1617415931151298 37.9395847873534),Círculo Cultural,,community_centre,,,,,,,,,,,-1.1617415931151298,37.9395847873534,-129325,4223435,círculo cultural,65
POINT (-1.1189755906487329 37.9759437521916),,,,,,,park,,,,,,,-1.1189755906487329,37.9759437521916,-124564,4227482,,79
POINT (-1.1299113179911486 37.972364366669716),,,,,,,park,,,,,,,-1.1299113179911486,37.972364366669716,-125782,4227084,,-1
POINT (-1.12984060424039 37.972873254246466),,,,,,,park,,,,,,,-1.12984060424039,37.972873254246466,-125774,4227140,,-1
POINT (-1.1196674031299816 37.97579364849836),Centro de Salud Infante D. Juan Manuel,,clinic,,clinic,,,Calle Pintor Almela Costa,25,30011.0,,SMS - Servicio Murciano de Salud,,-1.1196674031299816,37.97579364849836,-124641,4227465,centro de salud infante d. juan manuel,79
POINT (-1.1183373014869107 37.976328018997194),Colegio Santa María del Carmen,,school,,,,,Avenida Monte Carmelo,12,,,,,-1.1183373014869107,37.976328018997194,-124493,4227525,colegio santa maría del carmen,79
POINT (-1.1238967924507617 37.98407298807934),Centro de Salud Murcia Centro-San Juan,,clinic,,,,,,,,,,,-1.1238967924507617,37.98407298807934,-125112,4228387,centro de salud murcia centro-san juan,-1
POINT (-1.1236593686005325 37.99665656397926),Colegio de Educación Infantil y Primaria Luis Costa,,school,,,,,,,,,,,-1.1236593686005325,37.99665656397926,-125086,4229788,colegio de educación infantil y primaria luis costa,88
POINT (-1.121430247479745 37.990155701035015),Colegio de Educación Infantil y Primaria Narciso Yepes,,school,,,,,,,,,,,-1.121430247479745,37.990155701035015,-124838,4229064,colegio de educación infantil y primaria narciso yepes,-1
POINT (-1.1230144744260926 37.99298706237255),Plaza de la Flota,,,,,,park,,,,,,,-1.1230144744260926,37.99298706237255,-125014,4229379,plaza de la flota,90
POINT (-1.1460765499391645 38.03007092522512),ALDI,supermarket,,,,,,,,,ALDI,,,-1.1460765499391645,38.03007092522512,-127581,4233507,aldi,36
POINT (-1.1244854671866802 38.00050741963602),Colegio de Educación Infantil y Primaria La Arboleda,,school,,,,,,,,,,,-1.1244854671866802,38.00050741963602,-125178,4230216,colegio de educación infantil y primaria la arboleda,-1
POINT (-1.1379419580101842 38.00728289606042),,,,,,,park,,,,,,,-1.1379419580101842,38.00728289606042,-126676,4230971,,-1
POINT (-1.1361486902721791 38.00220556189364),Colegio de Educación Infantil y Primaria Nuestra Señora de Belén,,school,,,,,Avenida Doctor Pascual Parrilla Paricio,,,,,,-1.1361486902721791,38.00220556189364,-126476,4230406,colegio de educación infantil y primaria nuestra señora de belén,-1
POINT (-1.0987286669556569 37.98976284231836),Mesón La Torre,,restaurant,,,,,,,,,,regional,-1.0987286669556569,37.98976284231836,-122310,4229020,mesón la torre,-1
POINT (-1.122873275552202 37.946969937879125),La Barraca,,restaurant,,,,,,,,,,regional,-1.122873275552202,37.946969937879125,-124998,4224257,la barraca,-1
POINT (-1.1117969145136746 37.98751851933289),Colegio de Fomento - Monteagudo-Nelva,,school,,,,,,,,,Fomento de Centros de Enseñanza,,-1.1117969145136746,37.98751851933289,-123765,4228771,colegio de fomento - monteagudo-nelva,-1
POINT (-1.1137566372487744 37.988862957872755),CCT Centro de Cualificación Turística,,school,,,,,,,,,,,-1.1137566372487744,37.988862957872755,-123983,4228920,cct centro de cualificación turística,75
POINT (-1.1126490988615385 37.98906727350274),,,,,,,park,,,,,,,-1.1126490988615385,37.98906727350274,-123860,4228943,,-1
POINT (-1.124912080079951 38.01019029296166),Promenade,,restaurant,,,,,,,,,,,-1.124912080079951,38.01019029296166,-125225,4231294,promenade,-1
POINT (-1.1347212864650196 37.981772654599375),,,,,,,park,,,,,,,-1.1347212864650196,37.981772654599375,-126317,4228131,,-1
POINT (-1.1347665555824313 37.981966652253),Colegio CEI,,school,,,,,,,,,,,-1.1347665555824313,37.981966652253,-126322,4228153,colegio cei,-1
POINT (-1.134678408982122 37.982336327606276),Escuela Universitaria de Turismo de Murcia,,university,,,,,,,,,,,-1.134678408982122,37.982336327606276,-126312,4228194,escuela universitaria de turismo de murcia,-1
POINT (-1.1339448344994354 37.98248115930635),Consejo Económico y Social de la Región de Murcia,,,,,government,,,,,,,,-1.1339448344994354,37.98248115930635,-126231,4228210,consejo económico y social de la región de murcia,-1
POINT (-1.133969185400463 37.978294063160355),Jardín Cuartel de Artillería,,,,,,park,,,,,,,-1.133969185400463,37.978294063160355,-126233,4227744,jardín cuartel de artillería,83
POINT (-1.1341937500000001 37.979050050000005),,,,,,,park,,,,,,,-1.1341937500000001,37.979050050000005,-126258,4227828,,83
POINT (-1.1339555 37.978839449999995),,,,,,,park,,,,,,,-1.1339555,37.978839449999995,-126232,4227804,,83
POINT (-1.136064563666926 37.97810946875179),Inacua,,,,,,sports_centre,,,,,,,-1.136064563666926,37.97810946875179,-126467,4227723,inacua,-1
POINT (-1.033194193461775 38.01745747490902),,,,,,,sports_centre,,,,,,,-1.033194193461775,38.01745747490902,-115015,4232103,,16
POINT (-1.0697534546771026 37.97436808397446),Centro de Salud Beniaján,,clinic,,clinic,,,Calle García Lorca,5,30570.0,,SMS - Servicio Murciano de Salud,,-1.0697534546771026,37.97436808397446,-119085,4227307,centro de salud beniaján,23
POINT (-1.0370757587919779 38.01327381822988),,,,,,,park,,,,,,,-1.0370757587919779,38.01327381822988,-115447,4231638,,16
POINT (-1.069140441433541 38.00132299390717),,,,,,,sports_centre,,,,,,,-1.069140441433541,38.00132299390717,-119017,4230307,,19
POINT (-1.0732610364108168 38.006144035292515),,,,,,,park,,,,,,,-1.0732610364108168,38.006144035292515,-119475,4230844,,19
POINT (-1.0728008609251491 38.00697556024597),Plaza Juan Hernández Pardo,,,,,,park,,,,,,,-1.0728008609251491,38.00697556024597,-119424,4230937,plaza juan hernández pardo,19
POINT (-1.0692454958170148 38.0055981783272),,,,,,,park,,,,,,,-1.0692454958170148,38.0055981783272,-119028,4230783,,19
POINT (-1.0698190179349973 38.004355347045795),,,,,,,park,,,,,,,-1.0698190179349973,38.004355347045795,-119092,4230645,,19
POINT (-1.0717520971842867 38.00708467388936),,,,,,,park,,,,,,,-1.0717520971842867,38.00708467388936,-119307,4230949,,19
POINT (-1.0709989341024306 38.00376551458125),Colegio de Educación Infantil y Primaria Juan Carlos I,,school,,,,,,,,,,,-1.0709989341024306,38.00376551458125,-119224,4230579,colegio de educación infantil y primaria juan carlos i,19
POINT (-0.9986670598250694 38.01111157166501),,,,,,,park,,,,,,,-0.9986670598250694,38.01111157166501,-111172,4231397,,7
POINT (-1.0473201198175472 38.02601574651785),,,restaurant,,,,,,,,,,,-1.0473201198175472,38.02601574651785,-116588,4233056,,15
POINT (-1.0467164887597558 38.02554548164459),Soto & Maiquez,garden_centre,,,,,,,,30162.0,,,,-1.0467164887597558,38.02554548164459,-116520,4233004,soto & maiquez,15
POINT (-1.0201946882733748 38.031360542750846),,,,,,,park,,,,,,,-1.0201946882733748,38.031360542750846,-113568,4233651,,-1
POINT (-1.1447314066095966 38.04225155081712),Estadio Enrique Roca de Murcia,,,,,,stadium,,,,,,,-1.1447314066095966,38.04225155081712,-127432,4234863,estadio enrique roca de murcia,20
POINT (-1.1023374480727794 37.98042410010197),Colegio de Educación Infantil y Primaria Enrique Laborda,,school,,,,,,,,,,,-1.1023374480727794,37.98042410010197,-122712,4227981,colegio de educación infantil y primaria enrique laborda,52
POINT (-1.074862286163284 37.97846910368919),,,,,,,park,,,,,,,-1.074862286163284,37.97846910368919,-119654,4227763,,23
POINT (-1.075435721486185 37.97793377513814),,,,,,,park,,,,,,,-1.075435721486185,37.97793377513814,-119718,4227704,,23
POINT (-1.06934490242491 37.974702439089825),,,,,,,park,,,,,,,-1.06934490242491,37.974702439089825,-119039,4227344,,23
POINT (-1.073964975732269 37.97925329729636),,,,,,,park,,,,,,,-1.073964975732269,37.97925329729636,-119554,4227850,,23
POINT (-1.0744084053868026 37.97887143692059),,,,,,,park,,,,,,,-1.0744084053868026,37.97887143692059,-119603,4227808,,23
POINT (-1.0707590983850703 37.97608736141443),,,,,,,park,,,,,,,-1.0707590983850703,37.97608736141443,-119197,4227498,,23
POINT (-1.0738472887660053 37.977452468673796),,,,,,,park,,,,,,,-1.0738472887660053,37.977452468673796,-119541,4227650,,23
POINT (-1.015336236189372 37.865518427020426),,,,,,,park,,,,,,,-1.015336236189372,37.865518427020426,-113027,4215190,,2
POINT (-1.0140006199484284 37.86454167063539),,,,,,,park,,,,,,,-1.0140006199484284,37.86454167063539,-112879,4215081,,2
POINT (-1.012139279237587 37.864418230204656),,,,,,,park,,,,,,,-1.012139279237587,37.864418230204656,-112671,4215067,,2
POINT (-1.0112676361133484 37.86367077606653),,,,,,,park,,,,,,,-1.0112676361133484,37.86367077606653,-112574,4214984,,2
POINT (-1.0111671467157084 37.862931253064566),,,,,,,park,,,,,,,-1.0111671467157084,37.862931253064566,-112563,4214902,,2
POINT (-1.1153128674651913 37.9405259448089),Colegio de Educación Infantil y Primaria Francisco Cobacho,,school,,,,,,,,,,,-1.1153128674651913,37.9405259448089,-124157,4223539,colegio de educación infantil y primaria francisco cobacho,43
POINT (-1.142016332570054 38.03260050224223),,,,,,,park,,,,,,,-1.142016332570054,38.03260050224223,-127129,4233789,,-1
POINT (-1.1409109156995945 38.031257621785706),,,,,,,park,,,,,,,-1.1409109156995945,38.031257621785706,-127006,4233640,,-1
POINT (-1.1403704054490489 38.03030125515566),,,,,,,park,,,,,,,-1.1403704054490489,38.03030125515566,-126946,4233533,,-1
POINT (-1.139544174854628 38.029493950894555),,,,,,,park,,,,,,,-1.139544174854628,38.029493950894555,-126854,4233443,,-1
POINT (-1.1383594334902798 38.02909837870238),,,,,,,park,,,,,,,-1.1383594334902798,38.02909837870238,-126722,4233399,,-1
POINT (-1.1359223550272077 38.02803211326384),,,,,,,park,,,,,,,-1.1359223550272077,38.02803211326384,-126451,4233281,,-1
POINT (-1.1347279090101192 37.994613432325416),Auditorio del Parque de Fofó,,theatre,,,,,,,,,,,-1.1347279090101192,37.994613432325416,-126318,4229560,auditorio del parque de fofó,85
POINT (-1.1338610500685662 37.994781208678695),,,cafe,,,,,,,,,,,-1.1338610500685662,37.994781208678695,-126221,4229579,,85
POINT (-1.213660678767818 37.89779377101002),Centro Asistencial Sanitario,,clinic,,,,,Barranco Blanco,15,30833.0,,,,-1.213660678767818,37.89779377101002,-135105,4218782,centro asistencial sanitario,10
POINT (-1.2132098643494336 37.897514493175215),Club deportivo,,,,,,sports_centre,Plaza Carrascoy,2,30833.0,,,,-1.2132098643494336,37.897514493175215,-135055,4218751,club deportivo,10
POINT (-1.2144029174551414 37.89692447429025),Restaurante El Mirador,,cafe,,,,,Plaza Carrascoy,7,30833.0,,,,-1.2144029174551414,37.89692447429025,-135187,4218686,restaurante el mirador,10
POINT (-1.120399281718829 37.987892742660215),Consejería de Educación y Cultura,,,,,government,,Avenida de la Fama,15,,,,,-1.120399281718829,37.987892742660215,-124723,4228812,consejería de educación y cultura,-1
POINT (-1.1200666974381155 37.98459626895721),"Consejería de Mujer, Igualdad, LGTBI, Familias y Política Social",,,,,government,,Avenida de la Fama,3,,,,,-1.1200666974381155,37.98459626895721,-124686,4228445,"consejería de mujer, igualdad, lgtbi, familias y política social",-1
POINT (-1.1217632694424267 37.984726353458974),Jefatura Provincial de Tráfico,,,,,government,,,,,,,,-1.1217632694424267,37.984726353458974,-124875,4228460,jefatura provincial de tráfico,-1
POINT (-1.1258486919005541 37.98001738001615),Colegio Santa Joaquina de Vedruna,,school,,,,,,,,,,,-1.1258486919005541,37.98001738001615,-125329,4227936,colegio santa joaquina de vedruna,-1
POINT (-1.1341597754543133 37.97986580592892),Instituto de Educación Secundaria El Carmen,,school,,,,,,,,,,,-1.1341597754543133,37.97986580592892,-126255,4227919,instituto de educación secundaria el carmen,83
POINT (-1.1312552889495802 38.00899936362651),,,,,,,park,,,,,,,-1.1312552889495802,38.00899936362651,-125931,4231162,,-1
POINT (-1.1320225732911615 38.00550859810237),,,,,,,park,,,,,,,-1.1320225732911615,38.00550859810237,-126017,4230773,,-1
POINT (-1.1303002675886733 38.00625218850994),Jardín de las Matronas,,,,,,park,,,,,,,-1.1303002675886733,38.00625218850994,-125825,4230856,jardín de las matronas,-1
POINT (-1.1312851091510787 38.0072640887701),,,,,,,park,,,,,,,-1.1312851091510787,38.0072640887701,-125935,4230969,,-1
POINT (-1.1484527137409146 38.00805398697811),Ibermutuamur,,clinic,,,,,,,,,Ibermutuamur,,-1.1484527137409146,38.00805398697811,-127846,4231057,ibermutuamur,66
POINT (-1.1352662385982026 38.00521899268287),Área Infantil Avenida Academia de Infantería,,,,,,park,,,,,,,-1.1352662385982026,38.00521899268287,-126378,4230741,área infantil avenida academia de infantería,-1
POINT (-1.135999436732603 38.00453176163293),,,,,,,park,,,,,,,-1.135999436732603,38.00453176163293,-126459,4230664,,-1
POINT (-1.13562162477517 38.00375910814381),Jardín Real Murcia C.F.,,,,,,park,,,,,,,-1.13562162477517,38.00375910814381,-126417,4230578,jardín real murcia c.f.,-1
