geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Bilbao_hdbscan_5_5
POINT (-2.9060943790492177 43.25755238061837),Kirikiño Ikastola,,school,,,,,Gabriel Aresti,,,,,,-2.9060943790492177,43.25755238061837,-323506,4815431,kirikiño ikastola,-1
POINT (-2.904761908988623 43.25738587270566),Kirikiño Ikastola,,school,,,,,Zuatzu,,,,,,-2.904761908988623,43.25738587270566,-323358,4815412,kirikiño ikastola,-1
POINT (-2.9342422839261544 43.245592158361845),Pagasarribide Eskola,,school,,,,,,,,,,,-2.9342422839261544,43.245592158361845,-326640,4814099,pagasarribide eskola,8
POINT (-2.945728167635915 43.2516617767028),Errekalde plaza / Plaza Errekalde,,,,,,park,,,,,,,-2.945728167635915,43.2516617767028,-327918,4814775,errekalde plaza / plaza errekalde,-1
POINT (-2.9332883380029013 43.24357988997802),Iberdrola,,,,,energy_supplier,,,,,,Iberdrola,,-2.9332883380029013,43.24357988997802,-326534,4813875,iberdrola,8
POINT (-2.9396438443854764 43.25181870826091),IESFP Eskurtze ZKBHI,,college,,,,,,,,,,,-2.9396438443854764,43.25181870826091,-327241,4814792,iesfp eskurtze zkbhi,-1
POINT (-2.9375373205357045 43.25420643309964),Iralako Osasun Zentroa,,clinic,,clinic,,,Calle Ugalde / Ugalde kalea,7,48012.0,,Osakidetza,,-2.9375373205357045,43.25420643309964,-327007,4815058,iralako osasun zentroa,-1
POINT (-2.927189817999719 43.25405003153166),Colegio de Educación Infantil y Primaria Miribilla,,school,,,,,,,,,,,-2.927189817999719,43.25405003153166,-325855,4815041,colegio de educación infantil y primaria miribilla,-1
POINT (-2.9196141982540973 43.25301217858818),Parque Encarnación / Enkarnazio parkea,,,,,,park,,,,,,,-2.9196141982540973,43.25301217858818,-325011,4814925,parque encarnación / enkarnazio parkea,-1
POINT (-2.942889650367386 43.26502827608352),,,,,,,park,,,,,,,-2.942889650367386,43.26502827608352,-327602,4816263,,-1
POINT (-2.944516433633405 43.264204606699224),Hotel ILUNION Bilbao,,,hotel,,,,Calle Rodríguez Arias / Rodriguez Arias kalea,66,48013.0,ILUNION Hotels,ILUNION Hotels,,-2.944516433633405,43.264204606699224,-327784,4816171,hotel ilunion bilbao,-1
POINT (-2.944112632994126 43.26447797732551),Eusko Jaurlaritza - Delegación Bizkaia,,,,,government,,,,,,,,-2.944112632994126,43.26447797732551,-327739,4816202,eusko jaurlaritza - delegación bizkaia,-1
POINT (-2.941981442165036 43.264176171985504),Hotel Catalonia Gran Via Bilbao,,,hotel,,,,,,,,,,-2.941981442165036,43.264176171985504,-327501,4816168,hotel catalonia gran via bilbao,-1
POINT (-2.9418609801271076 43.26741659843046),Meliá Bilbao,,,hotel,,,,Lehendakari Leizaola kalea,29,48001.0,Meliá,,,-2.9418609801271076,43.26741659843046,-327488,4816529,meliá bilbao,-1
POINT (-2.9405655681572087 43.26787786549543),Zubiarte merkataritza gunea / Centro Comercial Zubiarte,mall,,,,,,,,,,CBRE;Sonae Sierra,,-2.9405655681572087,43.26787786549543,-327344,4816580,zubiarte merkataritza gunea / centro comercial zubiarte,67
POINT (-2.9185868614666655 43.25844537253583),Ganbara hostel,,,hostel,,,,Plaza Prim,13,48006.0,,,,-2.9185868614666655,43.25844537253583,-324897,4815530,ganbara hostel,-1
POINT (-2.9212255606721382 43.25875132992285),Museo Arqueológico de Bizkaia,,,museum,,,,Calzadas de Mallona / Maiona bildarriak,2,48006.0,,,,-2.9212255606721382,43.25875132992285,-325191,4815564,museo arqueológico de bizkaia,-1
POINT (-2.9442825851041095 43.2669918179244),Euskalduna jauregia,,theatre,,,,,Abandoibarra hiribidea,4,48011.0,,,,-2.9442825851041095,43.2669918179244,-327758,4816482,euskalduna jauregia,-1
POINT (-2.937976432847416 43.26691273679822),Euskadi plaza / Plaza Euskadi,,,,,,park,,,,,,,-2.937976432847416,43.26691273679822,-327056,4816473,euskadi plaza / plaza euskadi,-1
POINT (-2.9497866823380265 43.262567768962136),UPV/EHU Campus tecnológico-industrial de Bilbao,,university,,,,,,,,,,,-2.9497866823380265,43.262567768962136,-328370,4815989,upv/ehu campus tecnológico-industrial de bilbao,-1
POINT (-2.9420752414666813 43.26842140832376),Frentealagua,,restaurant,,,,,,,,,,,-2.9420752414666813,43.26842140832376,-327512,4816641,frentealagua,-1
POINT (-2.9426437833381467 43.267974755600335),Abandoibarra parkea,,,,,,park,,,,,,,-2.9426437833381467,43.267974755600335,-327575,4816591,abandoibarra parkea,-1
POINT (-2.9426844799068728 43.258071420606136),Colegio de Educación Infantil y Primaria Autonomía Haur eta Lehen Hezkuntzako Ikastetxea,,school,,,,,,,,,,,-2.9426844799068728,43.258071420606136,-327580,4815489,colegio de educación infantil y primaria autonomía haur eta lehen hezkuntzako ikastetxea,-1
POINT (-2.9356926259202814 43.26874197065542),Koffijazzona,,cafe,,,,,,,,,,,-2.9356926259202814,43.26874197065542,-326801,4816676,koffijazzona,-1
POINT (-2.948396544812146 43.272609229626035),Escapes Amezola Deusto,car_repair,,,,,,Avenida Enekuri / Enekuri etorbidea,6,48014.0,,Norescape,,-2.948396544812146,43.272609229626035,-328216,4817107,escapes amezola deusto,-1
POINT (-2.9487516219122725 43.27145723476136),Bidarte,mall,,,,,,,,,,,,-2.9487516219122725,43.27145723476136,-328255,4816979,bidarte,-1
POINT (-2.927814244477779 43.266336430576935),Zubizuri,,,attraction,,,,,,,,,,-2.927814244477779,43.266336430576935,-325924,4816409,zubizuri,-1
POINT (-2.943555683435342 43.26103224056917),Jesuitak Indautxu-Colegio Nuestra Señora de Begoña,,school,,,,,Alameda Doctor Areilza / Areiltza doktorearen zumarkalea,32,48010.0,,Jesuitas,,-2.943555683435342,43.26103224056917,-327677,4815818,jesuitak indautxu-colegio nuestra señora de begoña,-1
POINT (-2.9415964249186772 43.260286715295),Colegio El Carmen Indautxu,,school,,,,,,,,,,,-2.9415964249186772,43.260286715295,-327459,4815735,colegio el carmen indautxu,-1
POINT (-2.9404994408166982 43.26057371705843),Indautxu plaza,,,,,,park,,,,,,,-2.9404994408166982,43.26057371705843,-327336,4815767,indautxu plaza,-1
POINT (-2.943248105362886 43.2606050625576),Jesuitak Indautxu,,,,,,sports_centre,,,,,,,-2.943248105362886,43.2606050625576,-327642,4815771,jesuitak indautxu,90
POINT (-2.936934375366023 43.26829664839782),Biblioteca-CRAI de la Universidad de Deusto,,library,,,,,,,,,,,-2.936934375366023,43.26829664839782,-326940,4816627,biblioteca-crai de la universidad de deusto,-1
POINT (-2.9360006374544043 43.26896925648706),Guggenheim parkea,,,,,,park,,,,,,,-2.9360006374544043,43.26896925648706,-326836,4816702,guggenheim parkea,-1
POINT (-2.921374403543259 43.256800249672935),Colegio Hijas de la Cruz,,school,,,,,,,,,,,-2.921374403543259,43.256800249672935,-325207,4815347,colegio hijas de la cruz,-1
POINT (-2.960577805719317 43.26780294167776),ZAWP,,arts_centre,,,,,,,,,,,-2.960577805719317,43.26780294167776,-329572,4816572,zawp,3
POINT (-2.910230441280052 43.25135013245503),Instituto de Educación Secundaria Basarrate Bigarren Hezkuntzako Institutua,,school,,,,,,,,,,,-2.910230441280052,43.25135013245503,-323967,4814740,instituto de educación secundaria basarrate bigarren hezkuntzako institutua,-1
POINT (-2.9257094413631584 43.2669778943415),Viuda de Epalza Ikastetxea,,school,,,,,Calle Tiboli / Tiboli kalea,5,48007.0,,Hezkuntza Saila,,-2.9257094413631584,43.2669778943415,-325690,4816480,viuda de epalza ikastetxea,57
POINT (-2.9300719490240437 43.26936226612692),Plaza La Salve / Salbe plaza,,,,,,park,,,,,,,-2.9300719490240437,43.26936226612692,-326176,4816745,plaza la salve / salbe plaza,-1
POINT (-2.9450893559191655 43.26374906018535),Colegio Pureza de María Bilbao,,school,,,,,Sabino Arana etorbidea / Avenida Sabino Arana,6,48013.0,,Congregación Pureza de María,,-2.9450893559191655,43.26374906018535,-327847,4816121,colegio pureza de maría bilbao,-1
POINT (-2.937620627274355 43.26113546370042),CPEIPS Nuestra Señora del Pilar,,school,,,,,,,,,private,,-2.937620627274355,43.26113546370042,-327016,4815830,cpeips nuestra señora del pilar,-1
POINT (-2.947859768119749 43.268648354879225),Polideportivo Deusto,,,,,,sports_centre,,,,,,,-2.947859768119749,43.268648354879225,-328156,4816666,polideportivo deusto,-1
POINT (-2.947413401560169 43.26859991333891),Polideportivo Deusto,,,,,,sports_centre,,,,,,,-2.947413401560169,43.26859991333891,-328106,4816661,polideportivo deusto,42
POINT (-2.9514985656668196 43.27256707700194),Parque Bidarte Parkea,,,,,,park,,,,,,,-2.9514985656668196,43.27256707700194,-328561,4817102,parque bidarte parkea,-1
POINT (-2.955056771945497 43.26985222807176),La Salle Deusto,,school,,,,,Avenida Madariaga / Madariaga etorbidea,67,48014.0,,La Salle,,-2.955056771945497,43.26985222807176,-328957,4816800,la salle deusto,-1
POINT (-2.9486194979724067 43.2684144593636),Deustuko Ikastola,,school,,,,,,,,,,,-2.9486194979724067,43.2684144593636,-328240,4816640,deustuko ikastola,-1
POINT (-2.9446206133725257 43.271413378222704),Escuela Oficial de Idiomas,,language_school,,,,,,,,,,,-2.9446206133725257,43.271413378222704,-327795,4816974,escuela oficial de idiomas,-1
POINT (-2.9405682951480547 43.2703743174393),Instituto de Educación Secundaria Botikazar Bigarren Hezkuntzako Institutua,,school,,,,,,,,,,,-2.9405682951480547,43.2703743174393,-327344,4816858,instituto de educación secundaria botikazar bigarren hezkuntzako institutua,-1
POINT (-2.9027431646286486 43.257258985675364),IES Txurdinaga-Artabe BHI,,school,,,,,Calle Artalandio,1,48004.0,,,,-2.9027431646286486,43.257258985675364,-323133,4815398,ies txurdinaga-artabe bhi,-1
POINT (-2.9072056253542877 43.260141390243255),Birjinetxe E.P.,,school,,,,,,,,,,,-2.9072056253542877,43.260141390243255,-323630,4815719,birjinetxe e.p.,-1
POINT (-2.908070959437656 43.26352870570346),La Inmaculada Hijas de Jesus ikastetxea,,school,,,,,,,,,,,-2.908070959437656,43.26352870570346,-323726,4816096,la inmaculada hijas de jesus ikastetxea,-1
POINT (-2.9081157892491385 43.25387952593527),Colegio de Educación Infantil y Primaria Pío Baroja Haur eta Lehen Hezkuntzako Ikastetxea,,school,,,,,,,,,,,-2.9081157892491385,43.25387952593527,-323731,4815022,colegio de educación infantil y primaria pío baroja haur eta lehen hezkuntzako ikastetxea,-1
POINT (-2.906609666855828 43.25366521738261),IES Txurdinaga Behekoa BHI,,school,,,,,,,,,,,-2.906609666855828,43.25366521738261,-323564,4814998,ies txurdinaga behekoa bhi,-1
POINT (-2.9488578718220975 43.27572419363752),Colegio de Educación Infantil y Primaria Arangoiti Haur eta Lehen Hezkuntzako Ikastetxea,,school,,,,,,,,,,,-2.9488578718220975,43.27572419363752,-328267,4817454,colegio de educación infantil y primaria arangoiti haur eta lehen hezkuntzako ikastetxea,-1
POINT (-2.9569323243902743 43.28002542818132),,,school,,,,,,,,,,,-2.9569323243902743,43.28002542818132,-329166,4817932,,-1
POINT (-2.921607513021208 43.2405881821674),Colegio de Educación Infantil y Primaria Juan del Mas Haur eta Lehen Hezkuntzako Ikastetxea,,school,,,,,,,,,,,-2.921607513021208,43.2405881821674,-325233,4813542,colegio de educación infantil y primaria juan del mas haur eta lehen hezkuntzako ikastetxea,1
POINT (-2.9251938625874043 43.244405788428594),Ibaizabal institutua / Instituto Ibaizabal,,school,,,,,,,,,,,-2.9251938625874043,43.244405788428594,-325633,4813967,ibaizabal institutua / instituto ibaizabal,1
POINT (-2.9074328837240833 43.2501799915855),,,,,,,sports_centre,,,,,,,-2.9074328837240833,43.2501799915855,-323655,4814610,,-1
POINT (-2.907989039556922 43.250974096386344),,,,,,,sports_centre,,,,,,,-2.907989039556922,43.250974096386344,-323717,4814698,,-1
POINT (-2.9365992535554333 43.24587188079994),,,,,,,sports_centre,,,,,,,-2.9365992535554333,43.24587188079994,-326902,4814130,,-1
POINT (-2.936367215567513 43.26787301560299),Abando Errepublikaren parkea / Parque República de Abando,,,,,,park,,,,,,,-2.936367215567513,43.26787301560299,-326876,4816580,abando errepublikaren parkea / parque república de abando,-1
POINT (-2.938838641163727 43.26820898365661),Abando Errepublikaren parkea - Parque República de Abando,,,,,,park,,,,,,,-2.938838641163727,43.26820898365661,-327152,4816617,abando errepublikaren parkea - parque república de abando,66
POINT (-2.937581555442671 43.265899074213394),Museo plaza,,,,,,park,,,,,,,-2.937581555442671,43.265899074213394,-327012,4816360,museo plaza,-1
POINT (-2.9383641883259073 43.26512764598727),Eduardo Chillida plaza / Plaza Eduardo Chillida,,,,,,park,,,,,,,-2.9383641883259073,43.26512764598727,-327099,4816274,eduardo chillida plaza / plaza eduardo chillida,-1
POINT (-2.934385493578391 43.25695921781792),Plaza Zabálburu,,,,,,park,,,,,,,-2.934385493578391,43.25695921781792,-326656,4815365,plaza zabálburu,-1
POINT (-2.9054812365975407 43.262555357753975),Begoñazpi Ikastola,,school,,,,,,,,,,,-2.9054812365975407,43.262555357753975,-323438,4815988,begoñazpi ikastola,-1
POINT (-2.905647601969728 43.261342946121154),Begoñazpi Ikastola,,school,,,,,,,,,,,-2.905647601969728,43.261342946121154,-323457,4815853,begoñazpi ikastola,-1
POINT (-2.894612481068864 43.26119822389147),Escuela de Formación Profesional Otxarkoaga,,college,,,,,,,,,,,-2.894612481068864,43.26119822389147,-322228,4815837,escuela de formación profesional otxarkoaga,7
POINT (-2.9013276240376737 43.25887864816436),CEIP Fco. de Goya-Otxarkoaga-L. de Vega HLHI,,school,,,,,,,,,,,-2.9013276240376737,43.25887864816436,-322976,4815578,ceip fco. de goya-otxarkoaga-l. de vega hlhi,9
POINT (-2.917902836711677 43.25314905033093),Ikastola Karmelo,,school,,,,,,,,,,,-2.917902836711677,43.25314905033093,-324821,4814941,ikastola karmelo,-1
POINT (-2.931457238939802 43.25961489485082),Teatro Campos Elíseos antzokia,,theatre,,,,,Calle Bertendona / Bertendona kalea,3,48008.0,,,,-2.931457238939802,43.25961489485082,-326330,4815660,teatro campos elíseos antzokia,-1
POINT (-2.9364680184767455 43.27052185720311),Edificio Centenario,,,,,university,,,,,,Deustuko Unibertsitatea,,-2.9364680184767455,43.27052185720311,-326888,4816874,edificio centenario,13
POINT (-2.938789719813085 43.27121825444684),Universidad de Deusto,,university,,,,,,,,,Deustuko Unibertsitatea,,-2.938789719813085,43.27121825444684,-327146,4816952,universidad de deusto,13
POINT (-2.910288960188552 43.25570559982608),,,,,,,park,,,,,,,-2.910288960188552,43.25570559982608,-323973,4815225,,-1
POINT (-2.9572929760634725 43.26002834881946),Bentazaharra parkea,,,,,,park,,,,,,,-2.9572929760634725,43.26002834881946,-329206,4815706,bentazaharra parkea,-1
POINT (-2.952801402795234 43.25865098211939),Basurtuko Osasun Zentroa,,clinic,,clinic,,,,,48013.0,,Osakidetza,,-2.952801402795234,43.25865098211939,-328706,4815553,basurtuko osasun zentroa,-1
POINT (-2.936258670850369 43.260015860734555),Arriquibar plaza,,,,,,park,,,,,,,-2.936258670850369,43.260015860734555,-326864,4815705,arriquibar plaza,-1
POINT (-2.9471964445403374 43.27034125073144),Deustuko Anbulatorioa,,clinic,,clinic,,,,,48014.0,,Osakidetza,,-2.9471964445403374,43.27034125073144,-328082,4816854,deustuko anbulatorioa,-1
POINT (-2.9519081118250723 43.27026384014726),Deusto Ikastetxea,,school,,,,,,,,,,,-2.9519081118250723,43.27026384014726,-328606,4816846,deusto ikastetxea,-1
POINT (-2.9448103771605005 43.2721755577994),Parque San Pedro,,,,,,park,,,,,,,-2.9448103771605005,43.2721755577994,-327816,4817059,parque san pedro,-1
POINT (-2.9307845777237147 43.26424362868042),Javier Saenz Buruaga Osasun Zentroa,,clinic,,clinic,,,Plaza del Ensanche / Zabalgune plaza,,48009.0,,Osakidetza,,-2.9307845777237147,43.26424362868042,-326255,4816176,javier saenz buruaga osasun zentroa,-1
POINT (-2.9354195104461427 43.259145032718884),Colegio de Educación Infantil y Primaria Juan M. Sánchez Marcos Haur eta Lehen Hezkuntzako Ikastetxea,,school,,,,,,,,,Hezkuntza Saila,,-2.9354195104461427,43.259145032718884,-326771,4815608,colegio de educación infantil y primaria juan m. sánchez marcos haur eta lehen hezkuntzako ikastetxea,-1
POINT (-2.9322275255777 43.26698201722371),Colegio de Educación Infantil y Primaria Cervantes Haur eta Lehen Hezkuntzako Ikastetxea,,school,,,,,Calle Lersundi / Lersundi kalea,10,48009.0,,Hezkuntza Saila,,-2.9322275255777,43.26698201722371,-326416,4816480,colegio de educación infantil y primaria cervantes haur eta lehen hezkuntzako ikastetxea,-1
POINT (-2.9295231778617388 43.26890731500322),Scientia San Pedro Bilbao Ikastetxea,,school,,,,,,,,,,,-2.9295231778617388,43.26890731500322,-326115,4816695,scientia san pedro bilbao ikastetxea,-1
POINT (-2.923202179569874 43.26587076133516),CPEIPS Artxandape Ikastola,,school,,,,,,,,,Pribatua,,-2.923202179569874,43.26587076133516,-325411,4816357,cpeips artxandape ikastola,-1
POINT (-2.9264004622419817 43.258446968221755),Colegio de Educación Infantil y Primaria Mugica-Solokoetxe,,school,,,,,,,,,Hezkuntza Saila,,-2.9264004622419817,43.258446968221755,-325767,4815530,colegio de educación infantil y primaria mugica-solokoetxe,-1
POINT (-2.968858584144567 43.27190400890658),Colegio de Educación Infantil y Primaria Zazpilanda Haur eta Lehen Hezkuntzako Ikastetxea,,school,,,,,,,,,,,-2.968858584144567,43.27190400890658,-330493,4817028,colegio de educación infantil y primaria zazpilanda haur eta lehen hezkuntzako ikastetxea,0
POINT (-2.9705968204589417 43.27528361750021),CEP Zorrotza,,school,,,,,,,,,,,-2.9705968204589417,43.27528361750021,-330687,4817405,cep zorrotza,0
POINT (-2.96173829084464 43.26956430038033),Centro Social Artiach Zorrotzaurre,,community_centre,,,,,,,,,,,-2.96173829084464,43.26956430038033,-329701,4816768,centro social artiach zorrotzaurre,-1
POINT (-2.9040959754636004 43.24703133103762),Lidl,supermarket,,,,,,,,,Lidl,Lidl,,-2.9040959754636004,43.24703133103762,-323284,4814260,lidl,10
POINT (-2.919720192745807 43.24908286939399),HGB Hotel Gran Bilbao,,,hotel,,,,Indalecio Prieto,1,48004.0,,,,-2.919720192745807,43.24908286939399,-325023,4814488,hgb hotel gran bilbao,23
POINT (-2.962290974773395 43.26702143898053),Parque Ría,,,,,,park,,,,,,,-2.962290974773395,43.26702143898053,-329762,4816485,parque ría,3
POINT (-2.9103429219299675 43.24660252537404),Bluespace Bolueta Centro,storage_rental,,,,,,Avenida de Miraflores,14,48004.0,,Bluespace,,-2.9103429219299675,43.24660252537404,-323979,4814212,bluespace bolueta centro,20
POINT (-2.9240012923495127 43.2475011223891),,convenience,,,,,,,,,,,,-2.9240012923495127,43.2475011223891,-325500,4814312,,-1
POINT (-2.924664398910287 43.24865679195266),Estación de servicio Repsol,convenience,,,,,,,,,,,,-2.924664398910287,43.24865679195266,-325574,4814440,estación de servicio repsol,-1
POINT (-2.9180170065661604 43.24997488704728),Larreagaburuko Osasun Zentroa,,clinic,,clinic,,,Indalecio Prietoren bulebarra / Bulevar de Indalecio Prieto,11,48006.0,,Osakidetza,,-2.9180170065661604,43.24997488704728,-324834,4814587,larreagaburuko osasun zentroa,23
POINT (-2.918932738597586 43.249524413760525),,,,,,,park,,,,,,,-2.918932738597586,43.249524413760525,-324936,4814537,,23
POINT (-2.9190402589811404 43.249889750213384),,,,,,,park,,,,,,,-2.9190402589811404,43.249889750213384,-324948,4814578,,23
POINT (-2.9190064215200633 43.25032738463965),,,,,,,park,,,,,,,-2.9190064215200633,43.25032738463965,-324944,4814626,,23
