geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Valencia_hdbscan_5_5
POINT (-0.3738105 39.4676842),Dr. Martens,shoes,,,,,,,,,,,,-0.3738105,39.4676842,-41613,4393543,dr. martens,220
POINT (-0.374073 39.4703237),Banco Mediolanum,,bank,,,,,Carrer de les Barques,10,,Banco Mediolanum,,,-0.374073,39.4703237,-41642,4393836,banco mediolanum,-1
POINT (-0.3710506 39.4718995),Cafe De Les Mones,,cafe,,,,,,,,,,,-0.3710506,39.4718995,-41305,4394012,cafe de les mones,-1
POINT (-0.3730857 39.4685282),Pull & Bear,clothes,,,,,,,,,Pull & Bear,,,-0.3730857,39.4685282,-41532,4393637,pull & bear,221
POINT (-0.375979 39.470539),ALE-HOP,gift,,,,,,,,,ALE-HOP,,,-0.375979,39.470539,-41854,4393860,ale-hop,228
POINT (-0.3744506 39.4672449),MediaMarkt,electronics,,,,,,,,,MediaMarkt,,,-0.3744506,39.4672449,-41684,4393494,mediamarkt,220
POINT (-0.3753118 39.4704851),dodowear & complemets,clothes,,,,,,,,,,,,-0.3753118,39.4704851,-41780,4393854,dodowear & complemets,-1
POINT (-0.372075 39.4713782),Cafetería Bombay,,cafe,,,,,,,,,,,-0.372075,39.4713782,-41419,4393954,cafetería bombay,191
POINT (-0.3728514 39.468686),ulanka,shoes,,,,,,,,,,,,-0.3728514,39.468686,-41506,4393654,ulanka,221
POINT (-0.3764898 39.4714233),Souvenirs El Salero,gift,,,,,,,,,,,,-0.3764898,39.4714233,-41911,4393959,souvenirs el salero,231
POINT (-0.373496 39.4708536),La Rosa de Alejandría,clothes,,,,,,,,,,,,-0.373496,39.4708536,-41578,4393895,la rosa de alejandría,-1
POINT (-0.371216 39.4698773),Cortefiel,clothes,,,,,,,,,Cortefiel,,,-0.371216,39.4698773,-41324,4393787,cortefiel,-1
POINT (-0.3737379 39.4680889),Zara,clothes,,,,,,,,,Zara,,,-0.3737379,39.4680889,-41605,4393588,zara,-1
POINT (-0.3747216 39.4705022),Portolito Centro,,bar,,,,,,,,,,,-0.3747216,39.4705022,-41714,4393856,portolito centro,-1
POINT (-0.3755183 39.4673484),Opticalia,optician,,,,,,,,,Opticalia,,,-0.3755183,39.4673484,-41803,4393505,opticalia,-1
POINT (-0.3708221 39.4705146),Falconeri,clothes,,,,,,,,,,,,-0.3708221,39.4705146,-41280,4393858,falconeri,-1
POINT (-0.3759436 39.4704856),Taco Bell,,fast_food,,,,,,,,Taco Bell,,tex-mex,-0.3759436,39.4704856,-41850,4393854,taco bell,228
POINT (-0.3723978 39.4711676),Cajamar,,bank,,,,,,,,Cajamar,,,-0.3723978,39.4711676,-41455,4393930,cajamar,191
POINT (-0.3725064 39.4685846),Bershka,clothes,,,,,,,,,Bershka,,,-0.3725064,39.4685846,-41467,4393643,bershka,-1
POINT (-0.374123 39.4678049),Massimo Dutti Women,clothes,,,,,,,,,,,,-0.374123,39.4678049,-41647,4393556,massimo dutti women,220
POINT (-0.3760416 39.4675037),Guess,clothes,,,,,,,,,Guess,,,-0.3760416,39.4675037,-41861,4393523,guess,-1
POINT (-0.3737898 39.4703337),Pull & Bear,clothes,,,,,,,,,Pull & Bear,,,-0.3737898,39.4703337,-41610,4393838,pull & bear,-1
POINT (-0.3714731 39.4693072),Vodafone,mobile_phone,,,,,,,,,Vodafone,,,-0.3714731,39.4693072,-41352,4393723,vodafone,197
POINT (-0.3751571 39.4672736),Wowble,,cafe,,,,,,,,,,bubble_tea,-0.3751571,39.4672736,-41762,4393497,wowble,214
POINT (-0.3742823 39.4702934),Banco Santander,,bank,,,,,Carrer de les Barques,8,,Banco Santander,,,-0.3742823,39.4702934,-41665,4393833,banco santander,-1
POINT (-0.3730283 39.4685669),Intimissimi,clothes,,,,,,,,,Intimissimi,,,-0.3730283,39.4685669,-41526,4393641,intimissimi,221
POINT (-0.3733877 39.4647243),Coffee & Bastard Kitchen,,cafe,,,,,,,,,,coffee_shop,-0.3733877,39.4647243,-41566,4393213,coffee & bastard kitchen,176
POINT (-0.3728674 39.4638197),Carrefour Express,convenience,,,,,,,,,Carrefour Express,Carrefour,,-0.3728674,39.4638197,-41508,4393112,carrefour express,-1
POINT (-0.3718069 39.4626157),Russafa Youth Hostel,,,hostel,,,,,,,,,,-0.3718069,39.4626157,-41390,4392978,russafa youth hostel,177
POINT (-0.3718079 39.4625611),Amadeus Lounge,,restaurant,,,,,,,,,,,-0.3718079,39.4625611,-41390,4392972,amadeus lounge,177
POINT (-0.3718167 39.4628337),Cafecito,,restaurant,,,,,,,,,,,-0.3718167,39.4628337,-41391,4393003,cafecito,177
POINT (-0.3720372 39.4631364),Panaria,,cafe,,,,,,,,,,,-0.3720372,39.4631364,-41415,4393036,panaria,177
POINT (-0.3719267 39.4636691),Supermercat D'omar,supermarket,,,,,,,,,,,,-0.3719267,39.4636691,-41403,4393096,supermercat d'omar,177
POINT (-0.3717626 39.462895),Bocatería Centro,,cafe,,,,,,,,,,,-0.3717626,39.462895,-41385,4393009,bocatería centro,177
POINT (-0.373754 39.4646221),Caixabank,,bank,,,,,,,,Caixabank,,,-0.373754,39.4646221,-41606,4393202,caixabank,-1
POINT (-0.3719903 39.4634799),Banco Santander,,bank,,,,,,,,Banco Santander,,,-0.3719903,39.4634799,-41410,4393075,banco santander,177
POINT (-0.3765588 39.4718594),Delegación de Hacienda en la Comunitat,,,,,government,,,,,,,,-0.3765588,39.4718594,-41919,4394007,delegación de hacienda en la comunitat,231
POINT (-0.3465029 39.4613725),,,post_box,,,,,,,,Correos,Correos,,-0.3465029,39.4613725,-38573,4392840,,109
POINT (-0.3438102 39.4627155),Talleres Garrido,car_repair,,,,,,,,,,,,-0.3438102,39.4627155,-38273,4392989,talleres garrido,125
POINT (-0.3425384 39.4621495),Euromarket,supermarket,,,,,,,,,,,,-0.3425384,39.4621495,-38131,4392926,euromarket,-1
POINT (-0.3428354 39.4625882),"Farmacia Lds. Oliver, C.B.",,pharmacy,,pharmacy,,,,,,,,,-0.3428354,39.4625882,-38164,4392975,"farmacia lds. oliver, c.b.",125
POINT (-0.3425846 39.4606013),Quatre temps Motor Sports,car_repair,,,,,,,,,,,,-0.3425846,39.4606013,-38137,4392754,quatre temps motor sports,-1
POINT (-0.3410777 39.4613374),Orxateria Gelateria Blanc i Verd,,cafe,,,,,,,,,,ice_cream,-0.3410777,39.4613374,-37969,4392836,orxateria gelateria blanc i verd,-1
POINT (-0.3837215 39.4755478),Mayan Coffees,,cafe,,,,,,,,,,cake;coffee_shop;sandwich;tea,-0.3837215,39.4755478,-42716,4394418,mayan coffees,174
POINT (-0.383546 39.4754117),Milonga,,restaurant,,,,,,,,,,regional,-0.383546,39.4754117,-42696,4394403,milonga,174
POINT (-0.3774723 39.474754),El Rall,,restaurant,,,,,,,,,,regional,-0.3774723,39.474754,-42020,4394330,el rall,-1
POINT (-0.3853283 39.4606996),"23, Giorgeta",,restaurant,,,,,Giorgeta,23,,,,regional,-0.3853283,39.4606996,-42895,4392765,"23, giorgeta",-1
POINT (-0.3861118 39.4609356),Amatud,bakery,,,,,,,,,,,,-0.3861118,39.4609356,-42982,4392791,amatud,-1
POINT (-0.3877233 39.4614507),Consum,supermarket,,,,,,,,,Consum,,,-0.3877233,39.4614507,-43161,4392849,consum,-1
POINT (-0.3709894 39.4814575),Caixabank,,bank,,,,,Calle Alboraya,17,46010,Caixabank,Caixabank,,-0.3709894,39.4814575,-41299,4395076,caixabank,83
POINT (-0.3709224 39.4815914),Bon Dolç,bakery,,,,,,Calle Alboraya,17,46010,,,,-0.3709224,39.4815914,-41291,4395091,bon dolç,83
POINT (-0.3711519 39.4806267),Clinica Dental Alboraya,,dentist,,dentist,,,Carrer d'Alboraia,10,46010,,,,-0.3711519,39.4806267,-41317,4394983,clinica dental alboraya,83
POINT (-0.3710193 39.48139),Clinica Dental Bucca,,dentist,,dentist,,,Calle Alboraya,15,46010,,,,-0.3710193,39.48139,-41302,4395068,clinica dental bucca,83
POINT (-0.3707202 39.4814792),Frutiver,greengrocer,,,,,,Calle Alboraya,18,46010,,,,-0.3707202,39.4814792,-41269,4395078,frutiver,83
POINT (-0.370777 39.481334),Feng Hao,variety_store,,,,,,Calle Alboraya,,46010,,,,-0.370777,39.481334,-41275,4395062,feng hao,83
POINT (-0.3709041 39.4810336),Mi Podólogo,,doctors,,doctor,,,Calle Alboraya,14,46010,,,,-0.3709041,39.4810336,-41289,4395029,mi podólogo,83
POINT (-0.3709754 39.4808684),"Modas ""Entre Todos""",clothes,,,,,,Calle Alboraya,14,46010,,,,-0.3709754,39.4808684,-41297,4395010,"modas ""entre todos""",83
POINT (-0.3709594 39.48091),Horno y Pasteleria Miguel Martínez,bakery,,,,,,Calle Alboraya,12,46010,,,,-0.3709594,39.48091,-41295,4395015,horno y pasteleria miguel martínez,83
POINT (-0.3709438 39.48095),OK Phone,mobile_phone,,,,,,Calle Alboraya,12,46010,,,,-0.3709438,39.48095,-41293,4395019,ok phone,83
POINT (-0.3706209 39.4816172),Los Hermanos 786,greengrocer,,,,,,Calle Alboraya,18,46010,,,,-0.3706209,39.4816172,-41258,4395094,los hermanos 786,83
POINT (-0.3705312 39.4818302),Interapothek,,pharmacy,,pharmacy,,,Carrer d'Alboraia,26,46010,,,,-0.3705312,39.4818302,-41248,4395117,interapothek,83
POINT (-0.3717377 39.4797421),Rastrillo,antiques,,,,,,,,,,,,-0.3717377,39.4797421,-41382,4394885,rastrillo,-1
POINT (-0.3704465 39.481943),Roig,optician,,,,,,Carrer d'Alboraia,28,46010,,,,-0.3704465,39.481943,-41238,4395130,roig,83
POINT (-0.3704993 39.4818689),Sancy,jewelry,,,,,,Carrer d'Alboraia,28,46010,,,,-0.3704993,39.4818689,-41244,4395122,sancy,83
POINT (-0.3711251 39.4811846),Zailand,variety_store,,,,,,Calle Alboraya,13,46010,,,,-0.3711251,39.4811846,-41314,4395045,zailand,83
POINT (-0.4223616 39.5001305),Gloria,shoes,,,,,,,,,,,,-0.4223616,39.5001305,-47017,4397155,gloria,7
POINT (-0.4223389 39.5002007),,bakery,,,,,,,,,,,,-0.4223389,39.5002007,-47015,4397162,,7
POINT (-0.3690125 39.4671876),,,cafe,,,,,,,,,,,-0.3690125,39.4671876,-41078,4393487,,186
POINT (-0.3751093 39.4772926),El Generalife,,restaurant,,,,,Carrer de Navellos,11,46003,,,regional;chinese;sandwich;asian,-0.3751093,39.4772926,-41757,4394612,el generalife,195
POINT (-0.3292803 39.4660311),Coaliment,supermarket,,,,,,,,,,,,-0.3292803,39.4660311,-36655,4393359,coaliment,84
POINT (-0.3236962 39.4651148),Sol Playa,,,hotel,,,,Passeig de Neptú,56,,,,,-0.3236962,39.4651148,-36034,4393257,sol playa,23
POINT (-0.4080331 39.4768153),Deleita Cafeteria,,cafe,,,,,,,,,,,-0.4080331,39.4768153,-45422,4394559,deleita cafeteria,20
POINT (-0.3733128 39.469304),Mercadona,supermarket,,,,,,Carrer de Roger de Llòria,19,46002,Mercadona,,,-0.3733128,39.469304,-41557,4393723,mercadona,-1
POINT (-0.3850928 39.4712079),Carrefour Express,convenience,,,,,,Gran Via de Ferran el Catòlic,22,46008,Carrefour Express,,,-0.3850928,39.4712079,-42869,4393935,carrefour express,-1
POINT (-0.3808952 39.476001),Casa La Pepa,,restaurant,,,,,Carrer de la Conquesta,8,46001,,,,-0.3808952,39.476001,-42401,4394468,casa la pepa,187
POINT (-0.3855269 39.4721861),Espinosa,,restaurant,,,,,Carrer d'Espinosa,20,46008,,,,-0.3855269,39.4721861,-42917,4394044,espinosa,-1
POINT (-0.3857801 39.4721911),J. Martinez,bakery,,,,,,Calle Juan de Mena,,,,,,-0.3857801,39.4721911,-42945,4394044,j. martinez,-1
POINT (-0.3805049 39.4759319),La Pilareta,,bar,,,,,Carrer del Moro Zeid,13,46001,,,,-0.3805049,39.4759319,-42358,4394461,la pilareta,187
POINT (-0.3355779 39.4216562),,bakery,,,,,,,,,,,,-0.3355779,39.4216562,-37357,4388419,,6
POINT (-0.3851523 39.475432),Piko's bar,,bar,,,,,,,,,,,-0.3851523,39.475432,-42875,4394405,piko's bar,167
POINT (-0.3854553 39.4756021),Quart de Kilo,convenience,,,,,,Carrer de Quart,78,46008,,,,-0.3854553,39.4756021,-42909,4394424,quart de kilo,167
POINT (-0.3181623 39.3106392),MariBel,,restaurant,,,,,Calle Francisco Monleón,5,46012,,,regional,-0.3181623,39.3106392,-35418,4376060,maribel,1
POINT (-0.317607 39.3101885),Ca Jaume,,restaurant,,,,,Plaza de la Sequiota,7,46012,,,,-0.317607,39.3101885,-35356,4376010,ca jaume,1
POINT (-0.3176143 39.3101482),L'andana,,restaurant,,,,,Plaza de la Sequiota,7,46012,,,regional,-0.3176143,39.3101482,-35357,4376006,l'andana,1
POINT (-0.3175882 39.3120347),El Graner,,restaurant,,,,,Calle Vicente Baldoví,14,46012,,,,-0.3175882,39.3120347,-35354,4376216,el graner,1
POINT (-0.3178605 39.3119871),la Sequiota,,restaurant,,,,,Calle Vicente Baldoví,9,46012,,,,-0.3178605,39.3119871,-35384,4376210,la sequiota,1
POINT (-0.3178288 39.312259),Mateu,,restaurant,,,,,Calle Vicente Baldoví,17,46012,,,,-0.3178288,39.312259,-35381,4376241,mateu,1
POINT (-0.3181673 39.3115533),El Ravatjol,,restaurant,,,,,Calle Santísimo Cristo de la Salud,10,46012,,,regional,-0.3181673,39.3115533,-35418,4376162,el ravatjol,1
POINT (-0.3177304 39.3085156),Bon Aire,,restaurant,,,,,Calle Caudete,41,46012,,,regional,-0.3177304,39.3085156,-35370,4375824,bon aire,1
POINT (-0.3182245 39.3067633),El Sequer de Tonica,,restaurant,,,,,Calle Redolins,85,46012,,,regional,-0.3182245,39.3067633,-35425,4375629,el sequer de tonica,1
POINT (-0.3175522 39.3095355),Cañas y Barro,,restaurant,,,,,Calle Caudete,9,46012,,,regional,-0.3175522,39.3095355,-35350,4375937,cañas y barro,1
POINT (-0.3173891 39.3106755),La Casota,,restaurant,,,,,Calle del Vizconde de Valdesoto,12,46012,,,regional,-0.3173891,39.3106755,-35332,4376064,la casota,1
POINT (-0.3184056 39.3067092),Racó de les Eres,,restaurant,,,,,Calle Redolins,98,46012,,,regional,-0.3184056,39.3067092,-35445,4375623,racó de les eres,1
POINT (-0.376135 39.4682454),Lizarran,,restaurant,,,,,Carrer del Convent de Santa Clara,9,46002,Lizarran,,tapas,-0.376135,39.4682454,-41871,4393605,lizarran,224
POINT (-0.3763046 39.4683613),La Sureña,,pub,,,,,Carrer del Convent de Santa Clara,10,46002,La Sureña,,,-0.3763046,39.4683613,-41890,4393618,la sureña,224
POINT (-0.3765018 39.4683523),Bordo Storie di Farina,,restaurant,,,,,Carrer del Convent de Santa Clara,12,46002,,,pizza,-0.3765018,39.4683523,-41912,4393617,bordo storie di farina,224
POINT (-0.3761095 39.4683618),Tommy Mel's,,restaurant,,,,,Carrer del Convent de Santa Clara,8,46002,Tommy Mel's,,,-0.3761095,39.4683618,-41869,4393618,tommy mel's,224
POINT (-0.3937541 39.4553614),Assocaició de Veïns de Favara,,community_centre,,,,,Carrer de Montesa,46,46017,,,,-0.3937541,39.4553614,-43833,4392171,assocaició de veïns de favara,50
POINT (-0.3375834 39.4612329),Urban Youth Hostel,,,hostel,,,,,,,,,,-0.3375834,39.4612329,-37580,4392824,urban youth hostel,121
POINT (-0.3180793 39.3092292),Sant Josep,bakery,,,,,,Calle Redolins,20,46012,,,,-0.3180793,39.3092292,-35409,4375903,sant josep,1
POINT (-0.3179771 39.3107275),Francisco Montoro Caraval,bakery,,,,,,Calle Francisco Monleón,9,46012,,,,-0.3179771,39.3107275,-35397,4376070,francisco montoro caraval,1
POINT (-0.334497 39.421782),Mediterraneo,,restaurant,,,,,,,,,,,-0.334497,39.421782,-37236,4388433,mediterraneo,6
POINT (-0.3254579 39.4667964),Hostería El Vizio,,restaurant,,,,,,,,,,regional,-0.3254579,39.4667964,-36230,4393444,hostería el vizio,23
POINT (-0.3369034 39.462892),Fitness Park,,,,,,fitness_centre,,,,,,,-0.3369034,39.462892,-37504,4393009,fitness park,-1
POINT (-0.3326755 39.4666651),Mercadona,supermarket,,,,,,,,,Mercadona,,,-0.3326755,39.4666651,-37033,4393429,mercadona,84
POINT (-0.3567137 39.4700797),The Book,,restaurant,,,,,,,,,,regional,-0.3567137,39.4700797,-39709,4393809,the book,101
POINT (-0.3774854 39.47615),La Cava Del Negret,,bar,,,,,Plaça del Negret,15,46001,,,,-0.3774854,39.47615,-42022,4394485,la cava del negret,211
POINT (-0.377424 39.475992),Cafe Negrito,,bar,,,,,,,,,,,-0.377424,39.475992,-42015,4394467,cafe negrito,211
POINT (-0.3774269 39.4763211),La Salvatore,,restaurant,,,,,Carrer de Calatrava,19,46001,,,spanish,-0.3774269,39.4763211,-42015,4394504,la salvatore,211
POINT (-0.3774069 39.4763995),Bocatin,,bar,,,,,Carrer de Calatrava,,46001,,,,-0.3774069,39.4763995,-42013,4394513,bocatin,211
POINT (-0.3774241 39.4765677),Caballeros 21,,restaurant,,,,,,,,,,,-0.3774241,39.4765677,-42015,4394532,caballeros 21,211
POINT (-0.3617507 39.4641809),MD Modern Hotel,,,hotel,,,,Carrer del Mestre Racional,23,46005,,,,-0.3617507,39.4641809,-40270,4393153,md modern hotel,-1
POINT (-0.3801721 39.4763983),petitbistró,,cafe,,,,,,,,,,,-0.3801721,39.4763983,-42321,4394513,petitbistró,187
POINT (-0.3845946 39.4713355),Oficina de empadronamiento electoral de Bolivia en el exterior,,,,,government,,Carrer del Mestre Palau,8,,,,,-0.3845946,39.4713355,-42813,4393949,oficina de empadronamiento electoral de bolivia en el exterior,-1
POINT (-0.3762383 39.4612237),A la Fresca,,restaurant,,,,,,,,,,,-0.3762383,39.4612237,-41883,4392823,a la fresca,179
POINT (-0.3755647 39.4623526),OLHÖPS,,biergarten,,,,,,21,46004,,,,-0.3755647,39.4623526,-41808,4392949,olhöps,-1
POINT (-0.4014258 39.4810564),Coffe house,,cafe,,,,,,,,,,,-0.4014258,39.4810564,-44687,4395031,coffe house,74
POINT (-0.4001437 39.4804685),Corremon,sports,,,,,,,,,,,,-0.4001437,39.4804685,-44544,4394966,corremon,74
POINT (-0.4004039 39.4804415),Quiropsoas,massage,,,,,,,,,,,,-0.4004039,39.4804415,-44573,4394963,quiropsoas,74
POINT (-0.3798457 39.4697591),Dialprix,supermarket,,,,,,,,,Dialprix,,,-0.3798457,39.4697591,-42284,4393774,dialprix,-1
POINT (-0.3812753 39.4681489),,,restaurant,,,,,,,,,,,-0.3812753,39.4681489,-42444,4393594,,184
POINT (-0.381112 39.4680537),Conqueridor,,,hotel,,,,,,,,,,-0.381112,39.4680537,-42425,4393584,conqueridor,184
POINT (-0.3512921 39.4744778),angelo,clothes,,,,,,Avinguda de Blasco Ibáñez,84,,,,,-0.3512921,39.4744778,-39106,4394299,angelo,90
POINT (-0.3859858 39.4874536),Macias,,bar,,,,,Carrer de l'Alqueria de Giner,6,46009,,,sandwich,-0.3859858,39.4874536,-42968,4395743,macias,-1
POINT (-0.3526589 39.4745535),vera,,cafe,,,,,,,,,,,-0.3526589,39.4745535,-39258,4394307,vera,90
POINT (-0.3455748 39.4728018),peluqueria mdm,hairdresser,,,,,,,,,,,,-0.3455748,39.4728018,-38469,4394112,peluqueria mdm,117
POINT (-0.3555948 39.473476),bodega La Encina,,restaurant,,,,,Carrer de Bèlgica,12,,,,,-0.3555948,39.473476,-39585,4394187,bodega la encina,96
POINT (-0.3572532 39.4772387),Bakery & Burguer,,restaurant,,,,,Avinguda de Blasco Ibáñez,29,,,,,-0.3572532,39.4772387,-39769,4394606,bakery & burguer,-1
POINT (-0.3814973 39.4647211),Farmacia 24 horas Plaza de España,,pharmacy,,pharmacy,,,Carrer de Sant Vicent Màrtir,107,46007,,,,-0.3814973,39.4647211,-42468,4393213,farmacia 24 horas plaza de españa,-1
POINT (-0.3661074 39.4678778),París Valencia,books,,,,,,,,,,,,-0.3661074,39.4678778,-40755,4393564,parís valencia,-1
POINT (-0.4019424 39.4905381),Marina Alta 5,,restaurant,,,,,Carrer de la Marina Alta,5,46015,,,spanish,-0.4019424,39.4905381,-44744,4396087,marina alta 5,43
POINT (-0.3547398 39.4735616),distrito 21,,cafe,,,,,Carrer de Polo i Peyrolón,21,,,,,-0.3547398,39.4735616,-39490,4394197,distrito 21,-1
POINT (-0.3932347 39.471728),"Copiadoras Cotosa, SL",,,,,company,,Avinguda de Pérez Galdós,106,46008,,,,-0.3932347,39.471728,-43775,4393993,"copiadoras cotosa, sl",-1
POINT (-0.3799065 39.4755042),La Roche,,restaurant,,,,,Bolseria,20,,,,,-0.3799065,39.4755042,-42291,4394413,la roche,187
POINT (-0.3464408 39.4751241),Biciutat,bicycle,,,,,,Carrer del Serpis,32,46022,,,,-0.3464408,39.4751241,-38566,4394371,biciutat,-1
POINT (-0.3593514 39.4680751),Cinquecento,,restaurant,,,,,Avinguda del Port,3,46021,,,italian,-0.3593514,39.4680751,-40003,4393586,cinquecento,98
POINT (-0.3597996 39.4681848),Aragó Cinema,,cinema,,,,,Avinguda del Port,1,46021,,,,-0.3597996,39.4681848,-40053,4393598,aragó cinema,98
POINT (-0.3710158 39.4656622),SecurMAX,electronics,,,,,,Gran Via del Marqués del Túria,18,46005,,Securmax Seguridad S.L.,,-0.3710158,39.4656622,-41301,4393318,securmax,-1
POINT (-0.3388401 39.4718195),Carrefour Express,convenience,,,,,,,,,Carrefour Express,,,-0.3388401,39.4718195,-37720,4394003,carrefour express,99
POINT (-0.3280853 39.4733561),Farmacia Pastor Pastor,,pharmacy,,,,,,,,,,,-0.3280853,39.4733561,-36522,4394174,farmacia pastor pastor,71
POINT (-0.329096 39.4647617),Viajes La Reina,travel_agency,,,,,,Carrer de la Reina,26,46011,,,,-0.329096,39.4647617,-36635,4393217,viajes la reina,84
POINT (-0.3661929 39.4695549),bar trovados,,bar,,,,,,,,,,,-0.3661929,39.4695549,-40765,4393751,bar trovados,185
POINT (-0.3380911 39.4624924),TodoBici,bicycle,,,,,,Carrer de la Serradora,5,,,,,-0.3380911,39.4624924,-37636,4392965,todobici,121
POINT (-0.3916696 39.4572606),Los Arcos,,cafe,,,,,Carrer Ciutat de Melilla,1,46017,,,regional,-0.3916696,39.4572606,-43601,4392382,los arcos,60
POINT (-0.3505446 39.4722549),Meltdown Valencia,,bar,,,,,,,,,,,-0.3505446,39.4722549,-39023,4394051,meltdown valencia,105
POINT (-0.3458631 39.4640447),Doyoubike,bicycle,,,,,,Avinguda del Port,,,,,,-0.3458631,39.4640447,-38501,4393137,doyoubike,125
POINT (-0.3459084 39.4598431),,pet,,,,,,,,,,,,-0.3459084,39.4598431,-38507,4392670,,-1
POINT (-0.3485235 39.4617063),,tobacco,,,,,,Carrer de Vicente Beltrán Grimal,,,,,,-0.3485235,39.4617063,-38798,4392877,,-1
POINT (-0.3235711 39.4640859),La Perla,,restaurant,,,,,Avinguda Neptú,24,,,,,-0.3235711,39.4640859,-36020,4393142,la perla,23
POINT (-0.3868379 39.4599793),Capritxos,newsagent,,,,,,,,,,,,-0.3868379,39.4599793,-43063,4392685,capritxos,-1
POINT (-0.375695 39.4882571),Styl's,hairdresser,,,,,,,,,,,,-0.375695,39.4882571,-41822,4395833,styl's,86
POINT (-0.3650709 39.4858125),Gran Hong Kong,,restaurant,,,,,,,,,,,-0.3650709,39.4858125,-40640,4395561,gran hong kong,-1
POINT (-0.368388 39.486719),,,pharmacy,,pharmacy,,,,,,,,,-0.368388,39.486719,-41009,4395662,,52
POINT (-0.3596099 39.4835705),Izakaya Koreo,deli,pub,,,,,Carrer de la Pobla Llarga,3,,,,korean;japanese,-0.3596099,39.4835705,-40032,4395311,izakaya koreo,-1
POINT (-0.3325443 39.3832294),,supermarket,,,,,,,,,,,,-0.3325443,39.3832294,-37019,4384141,,2
POINT (-0.3928204 39.4581502),Economy Cash,supermarket,,,,,,Carrer Escultor Ricart Boix,,,Economy Cash,Kuups Design International SL,,-0.3928204,39.4581502,-43729,4392481,economy cash,-1
POINT (-0.3478089 39.477094),Droide Robótica,electronics,,,,,,Passeig de les Facultats,1,,,,,-0.3478089,39.477094,-38718,4394590,droide robótica,-1
POINT (-0.3831355 39.4834015),Economy Cash,supermarket,,,,,,Avenida de Burjassot,,46009,Economy Cash,Kuups Design International SL,,-0.3831355,39.4834015,-42651,4395292,economy cash,-1
POINT (-0.3837299 39.4696764),Kuups,supermarket,,,,,,Calle de Cuenca,,46008,,,,-0.3837299,39.4696764,-42717,4393764,kuups,-1
POINT (-0.352385 39.4635025),Economy Cash,supermarket,,,,,,Carrer del Pare Tomás de Montañana,,46023,,,,-0.352385,39.4635025,-39227,4393077,economy cash,-1
POINT (-0.3910224 39.457279),Horno El Capricho de Ana Melgar,bakery,,,,,,Fontanares,10,,,,,-0.3910224,39.457279,-43529,4392384,horno el capricho de ana melgar,60
