geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Cordoba_hdbscan_5_5
POINT (-4.792337025382148 37.87860610725859),Gran Vía Parque,,,,,,park,,,,,,,-4.792337025382148,37.87860610725859,-533483,4216646,gran vía parque,-1
POINT (-4.793027992158469 37.88010575371295),Gran Vía Parque,,,,,,park,,,,,,,-4.793027992158469,37.88010575371295,-533560,4216813,gran vía parque,-1
POINT (-4.795124614815725 37.88464877615562),,,,,,,park,,,,,,,-4.795124614815725,37.88464877615562,-533793,4217319,,58
POINT (-4.7692765279118 37.88572823962408),Plaza de la Magdalena,,,,,,park,,,,,,,-4.7692765279118,37.88572823962408,-530916,4217439,plaza de la magdalena,46
POINT (-4.787168686004403 37.89714443326969),"Instituto ""El Tablero""",,school,,,,,Avenida de la Aruzafilla,,14011.0,,,,-4.787168686004403,37.89714443326969,-532908,4218710,"instituto ""el tablero""",-1
POINT (-4.785475038507933 37.89639694006223),Centro de Magisterio Sagrado Corazón,,college,,,,,Avenida del Brillante,,,,,,-4.785475038507933,37.89639694006223,-532719,4218627,centro de magisterio sagrado corazón,38
POINT (-4.785750520414007 37.89638460948195),Cafetería de Magisterio,,cafe,,,,,,,,,,,-4.785750520414007,37.89638460948195,-532750,4218626,cafetería de magisterio,38
POINT (-4.785088167958023 37.897258355325405),McDonald's,,fast_food,,,,,,,,McDonald's,,burger,-4.785088167958023,37.897258355325405,-532676,4218723,mcdonald's,38
POINT (-4.783936531510932 37.87823750600655),,,,,,,park,,,,,,,-4.783936531510932,37.87823750600655,-532548,4216605,,-1
POINT (-4.783486990063675 37.89719422249723),Centro Docente María Inmaculada,,school,,,,,Calle La Palmera,,14006.0,,,,-4.783486990063675,37.89719422249723,-532498,4218716,centro docente maría inmaculada,38
POINT (-4.758995719668595 37.88058085548606),Piscina El Santuario,,,,,,sports_centre,,,,,,,-4.758995719668595,37.88058085548606,-529771,4216866,piscina el santuario,42
POINT (-4.760740516953696 37.88077073376842),Instalaciones Deportivas El Santuario,,,,,,sports_centre,,,,,,,-4.760740516953696,37.88077073376842,-529966,4216887,instalaciones deportivas el santuario,42
POINT (-4.79877335472371 37.86237832324856),Antigua ETSI Agrónomos y Montes,,university,,,,,,,,,,,-4.79877335472371,37.86237832324856,-534199,4214840,antigua etsi agrónomos y montes,-1
POINT (-4.777935044707726 37.87666326987278),,,,attraction,,,,,,,,,,-4.777935044707726,37.87666326987278,-531880,4216430,,-1
POINT (-4.796182299999999 37.90649995),Mercadona,supermarket,,,,,,,,,Mercadona,,,-4.796182299999999,37.90649995,-533911,4219752,mercadona,-1
POINT (-4.784496285244455 37.88018170644719),Cruz Roja,,hospital,,hospital,,,,,,,Cruz Roja,,-4.784496285244455,37.88018170644719,-532610,4216822,cruz roja,-1
POINT (-4.778197455102102 37.87546092363154),Molino de Enmedio,,,attraction,,,,,,,,,,-4.778197455102102,37.87546092363154,-531909,4216296,molino de enmedio,28
POINT (-4.712563893568164 37.911991833192474),Tanatorio,funeral_directors,,,,,,Calle Juan Bautista Escudero,202,,,,,-4.712563893568164,37.911991833192474,-524603,4220363,tanatorio,10
POINT (-4.7128224 37.91155436666667),,,,,,,park,,,,,,,-4.7128224,37.91155436666667,-524631,4220314,,10
POINT (-4.712624125538287 37.91236447266997),,,,,,,park,,,,,,,-4.712624125538287,37.91236447266997,-524609,4220404,,10
POINT (-4.77465867445816 37.885365075292945),Sala Orive,,arts_centre,,,,,,,,,,,-4.77465867445816,37.885365075292945,-531515,4217399,sala orive,-1
POINT (-4.7739186528769535 37.88520819166006),Jardines de Orive,,,,,,park,,,,,,,-4.7739186528769535,37.88520819166006,-531433,4217381,jardines de orive,-1
POINT (-4.785892899279027 37.89329003273458),Jardines Virgen de la Estrella,,,,,,park,,,,,,,-4.785892899279027,37.89329003273458,-532766,4218281,jardines virgen de la estrella,-1
POINT (-4.785577592529099 37.893574420790266),Jardines Virgen de la Estrella,,,,,,park,,,,,,,-4.785577592529099,37.893574420790266,-532730,4218313,jardines virgen de la estrella,-1
POINT (-4.7851687280459485 37.89210194513357),UCO Idiomas,,language_school,,,,,Calle Doña Berenguela,,14011.0,,,,-4.7851687280459485,37.89210194513357,-532685,4218149,uco idiomas,-1
POINT (-4.783878448285631 37.89393004385002),Centro de Salud Huerta de la Reina,,doctors,,doctor,,,Av. del Gran Capitán,49,14006.0,,,,-4.783878448285631,37.89393004385002,-532541,4218352,centro de salud huerta de la reina,-1
POINT (-4.755106996436411 37.89983294207058),Plaza Amanecer de Fátima,,,,,,park,,,,,,,-4.755106996436411,37.89983294207058,-529339,4219009,plaza amanecer de fátima,-1
POINT (-4.753031185340875 37.90014635677269),Instituto de Educación Secundaria Gran Capitán,,school,,,,,Calle de Arcos de la Frontera,,14014.0,,,,-4.753031185340875,37.90014635677269,-529107,4219044,instituto de educación secundaria gran capitán,-1
POINT (-4.757613829192792 37.89940233170771),Plaza Jazmín,,,,,,park,,,,,,,-4.757613829192792,37.89940233170771,-529618,4218961,plaza jazmín,25
POINT (-4.777142557145065 37.88583213302647),Instituto de Educación Secundaria Maimónides,,school,,,,,,,,,,,-4.777142557145065,37.88583213302647,-531792,4217451,instituto de educación secundaria maimónides,-1
POINT (-4.778782992862098 37.8833145693144),Reales Escvuelas La Inmaculada,,school,,,,,,,,,,,-4.778782992862098,37.8833145693144,-531974,4217171,reales escvuelas la inmaculada,-1
POINT (-4.7675078764445615 37.885345219828324),Facultad de Derecho,,university,,,,,,,,,,,-4.7675078764445615,37.885345219828324,-530719,4217397,facultad de derecho,-1
POINT (-4.778452081208828 37.8826638519261),Colegio Santa Victoria,,school,,,,,,,,,,,-4.778452081208828,37.8826638519261,-531937,4217098,colegio santa victoria,-1
POINT (-4.784942048103994 37.90050035993076),Colegio de Educación Primaria Pablo García Baena,,school,,,,,Calle Teruel,,14012.0,,Junta de Andalucía,,-4.784942048103994,37.90050035993076,-532660,4219084,colegio de educación primaria pablo garcía baena,-1
POINT (-4.787496222197741 37.901212551959084),Colegio El Nido,,school,,,,,Calle Ciudad de Moncada,7,14012.0,,,,-4.787496222197741,37.901212551959084,-532944,4219163,colegio el nido,17
POINT (-4.770529564604732 37.868681880627854),Instituto de Educación Secundaria Santa Rosa de Lima,,school,,,,,,,,,,,-4.770529564604732,37.868681880627854,-531055,4215542,instituto de educación secundaria santa rosa de lima,-1
POINT (-4.794895574238794 37.88209150470448),Plaza de Toros de Los Califas,,,attraction,,,stadium,,,,,,,-4.794895574238794,37.88209150470448,-533768,4217034,plaza de toros de los califas,-1
POINT (-4.7950566444490805 37.875120202705965),Colegio de Educación Infantil y Primaria Al-Ándalus,,school,,,,,Calle de Vicente Aleixandre,,,,,,-4.7950566444490805,37.875120202705965,-533786,4216258,colegio de educación infantil y primaria al-ándalus,-1
POINT (-4.792933308842937 37.87415146223046),Colegio Diocesano Trinidad,,college,,,,,Calle de Pepe Espaliú,,,,,,-4.792933308842937,37.87415146223046,-533549,4216151,colegio diocesano trinidad,-1
POINT (-4.768822760117943 37.875525484315574),IDM Centro Náutico,,,,,,sports_centre,,,,,,,-4.768822760117943,37.875525484315574,-530865,4216303,idm centro náutico,-1
POINT (-4.75191689244832 37.89521799443565),Colegio de Educación Infantil y Primaria Juan de Mena,,school,,,,,Avenida de Carlos III,,,,,,-4.75191689244832,37.89521799443565,-528983,4218496,colegio de educación infantil y primaria juan de mena,-1
POINT (-4.78545685 37.886685),Bar Playa,,restaurant,,,,,,,,,,,-4.78545685,37.886685,-532717,4217546,bar playa,-1
POINT (-4.785663695206723 37.887926682743476),Jardines de la Agricultura,,,,,,park,,,,,,,-4.785663695206723,37.887926682743476,-532740,4217684,jardines de la agricultura,-1
POINT (-4.916024346003088 37.84655879267499),IES Villarrubia,,,,,educational_institution,,Turia,,,,,,-4.916024346003088,37.84655879267499,-547252,4213079,ies villarrubia,3
POINT (-4.767303975304516 37.99755399601102),Plaza de Andalucía,,,,,,park,,,,,,,-4.767303975304516,37.99755399601102,-530696,4229888,plaza de andalucía,1
POINT (-4.76798502632081 38.002915772576195),,,,,,,park,,,,,,,-4.76798502632081,38.002915772576195,-530772,4230485,,1
POINT (-4.774780491017674 38.00999177644462),Piscina Municipal,,,,,,park,,,,,,,-4.774780491017674,38.00999177644462,-531529,4231272,piscina municipal,1
POINT (-4.772714184021974 38.00355326659913),,,clinic,,clinic,,,,,,,,,-4.772714184021974,38.00355326659913,-531299,4230556,,1
POINT (-4.76845859143031 38.00111866890923),Colegio de Educación Infantil y Primaria Santa Bárbara,,school,,,,,,,,,,,-4.76845859143031,38.00111866890923,-530825,4230285,colegio de educación infantil y primaria santa bárbara,1
POINT (-4.770406287068387 38.00251141769663),,,,,,,park,,,,,,,-4.770406287068387,38.00251141769663,-531042,4230440,,1
POINT (-4.764969133333333 37.885478400000004),,,,,,,park,,,,,,,-4.764969133333333,37.885478400000004,-530436,4217411,,-1
POINT (-4.739868358983543 37.893523538504525),Grúas Barea,,car_rental,,,,,,,,,,,-4.739868358983543,37.893523538504525,-527642,4218307,grúas barea,8
POINT (-4.764491009859197 37.882410374359615),,supermarket,,,,,,,,,,,,-4.764491009859197,37.882410374359615,-530383,4217070,,-1
POINT (-4.76422769017651 37.88236302818904),,car_repair,,,,,,,,,,,,-4.76422769017651,37.88236302818904,-530354,4217065,,-1
POINT (-4.764496977161196 37.88231590340201),,butcher,,,,,,,,,,,,-4.764496977161196,37.88231590340201,-530384,4217059,,-1
POINT (-4.762641804230214 37.88228580061776),Dia,supermarket,,,,,,,,,Dia,,,-4.762641804230214,37.88228580061776,-530177,4217056,dia,-1
POINT (-4.762892366170047 37.882203163700396),,,cafe,,,,,Calle Pintor Pedro Bueno,9,14010.0,,,,-4.762892366170047,37.882203163700396,-530205,4217047,,-1
POINT (-4.764479643729423 37.88317950159041),Colegio de Educación Infantil y Primaria Lucano,,school,,,,,,,,,,,-4.764479643729423,37.88317950159041,-530382,4217156,colegio de educación infantil y primaria lucano,-1
POINT (-4.76550898419966 37.88333067789282),,,school,,,,,,,,,,,-4.76550898419966,37.88333067789282,-530496,4217172,,-1
POINT (-4.767987513198047 37.87680370575257),El Mirador del Río,,restaurant,,,,,,,14010.0,,,regional,-4.767987513198047,37.87680370575257,-530772,4216446,el mirador del río,-1
POINT (-4.783094929328931 37.88787286251614),El Corte Inglés,department_store,,,,,,Avenida Ronda de los Tejares,30,,El Corte Inglés,,,-4.783094929328931,37.88787286251614,-532454,4217678,el corte inglés,-1
POINT (-4.679892668548247 37.94030785555141),Chuletero Encinares Alcolea,,restaurant,,,,,,,,,,spanish,-4.679892668548247,37.94030785555141,-520966,4223515,chuletero encinares alcolea,5
POINT (-4.68081825 37.94728315),,,biergarten,,,,,,,,,,,-4.68081825,37.94728315,-521069,4224292,,5
POINT (-4.775197708760394 37.887189052313374),Cine de Verano Fuenseca,,cinema,,,,,,,,,,,-4.775197708760394,37.887189052313374,-531575,4217602,cine de verano fuenseca,-1
POINT (-4.780121187738114 37.88372107479562),Hotel Córdoba Centro,,,hotel,,,,Calle Jesús y María,8,14003.0,,,,-4.780121187738114,37.88372107479562,-532123,4217216,hotel córdoba centro,-1
POINT (-4.74717161884642 37.89325409908686),Centro Comercial Zahira,mall,,,,,,,,,,,,-4.74717161884642,37.89325409908686,-528455,4218277,centro comercial zahira,-1
POINT (-4.74858379468902 37.88886284979804),Maxi Dia,supermarket,,,,,,,,,Maxi Dia,,,-4.74858379468902,37.88886284979804,-528612,4217788,maxi dia,-1
POINT (-4.7824795538723075 37.877589316903745),,,,,,,park,,,,,,,-4.7824795538723075,37.877589316903745,-532386,4216533,,80
POINT (-4.781938517413668 37.877364518075815),,,,,,,park,,,,,,,-4.781938517413668,37.877364518075815,-532325,4216508,,-1
POINT (-4.782096104012196 37.87726873958998),,,,,,,park,,,,,,,-4.782096104012196,37.87726873958998,-532343,4216498,,-1
POINT (-4.7822520270515785 37.87740722297335),,,,,,,park,,,,,,,-4.7822520270515785,37.87740722297335,-532360,4216513,,80
POINT (-4.79327975508956 37.911575479706855),Colegio Bética Mudarra,,school,,,,,,,,,,,-4.79327975508956,37.911575479706855,-533588,4220317,colegio bética mudarra,-1
POINT (-4.794314368246554 37.91048167066201),Clínica CIP Centro Integral Pediátrico,,clinic,,,,,Avenida del Brillante,112,14012.0,,,,-4.794314368246554,37.91048167066201,-533703,4220195,clínica cip centro integral pediátrico,-1
POINT (-4.789690502050016 37.904063262256365),ALDI,supermarket,,,,,,Avenida del Brillante,78,14960.0,ALDI,,,-4.789690502050016,37.904063262256365,-533188,4219480,aldi,-1
POINT (-4.813792881962793 37.8868737606142),Jardín de los Scouts,,,,,,park,,,,,,,-4.813792881962793,37.8868737606142,-535871,4217567,jardín de los scouts,19
POINT (-4.816933017713248 37.89353050815564),,,,,,,park,,,,,,,-4.816933017713248,37.89353050815564,-536221,4218308,,-1
POINT (-4.8094498063693205 37.889543940277875),,,,,,,park,,,,,,,-4.8094498063693205,37.889543940277875,-535388,4217864,,-1
POINT (-4.7651224854098455 37.89628060955679),Colegio de Educación Infantil y Primaria Averroes,,school,,,,,Calle Ladera,7,14007.0,,,,-4.7651224854098455,37.89628060955679,-530453,4218614,colegio de educación infantil y primaria averroes,32
POINT (-4.667647533793187 37.93596265066507),Instituto de Educación Secundaria Puente de Alcolea,,school,,,,,,,,,,,-4.667647533793187,37.93596265066507,-519603,4223031,instituto de educación secundaria puente de alcolea,5
POINT (-4.672366352794931 37.93236334058),Frara Plaza,,bar,,,,,,,,,,,-4.672366352794931,37.93236334058,-520128,4222631,frara plaza,5
POINT (-4.672210519419555 37.9321939760954),Te verde,,bar,,,,,,,,,,,-4.672210519419555,37.9321939760954,-520110,4222612,te verde,5
POINT (-4.668672287174656 37.934266154345444),Kaprycho bar,,bar,,,,,,,,,,,-4.668672287174656,37.934266154345444,-519717,4222843,kaprycho bar,5
POINT (-4.812118634891242 37.9605922101358),Bar Camping Villares,,pub,,,,,,,,,,,-4.812118634891242,37.9605922101358,-535685,4225773,bar camping villares,-1
POINT (-4.8107063 37.96241115),,,,viewpoint,,,,,,,,,,-4.8107063,37.96241115,-535528,4225976,,-1
POINT (-4.792867249999999 37.90423455),Hospital de oftalmología La Arruzafa,,doctors,,optometrist,,,Avenida de la Arruzafa,9,14012.0,,,,-4.792867249999999,37.90423455,-533542,4219499,hospital de oftalmología la arruzafa,-1
POINT (-4.7811721535607195 37.89090452950608),C.E.P. Avenida de América,,doctors,,doctor,,,,,,,,,-4.7811721535607195,37.89090452950608,-532240,4218015,c.e.p. avenida de américa,-1
POINT (-4.806264342769028 37.89160043840841),Colegio Público Tirso de Molina,,school,,,,,,,,,,,-4.806264342769028,37.89160043840841,-535033,4218093,colegio público tirso de molina,-1
POINT (-4.846383103231312 37.90442394475283),,,restaurant,,,,,,,,,,,-4.846383103231312,37.90442394475283,-539499,4219520,,-1
POINT (-4.78138946904757 37.86771494855876),Burger King,,fast_food,,,,,Avenida de Cádiz,68,14013.0,Burger King,,burger,-4.78138946904757,37.86771494855876,-532264,4215434,burger king,-1
POINT (-4.782016807390911 37.867029496285824),Lidl,supermarket,,,,,,Avenida de Cádiz,68,14013.0,Lidl,,,-4.782016807390911,37.867029496285824,-532334,4215358,lidl,-1
POINT (-4.803498503282113 37.89120167721468),Club Figueroa,,,,,,sports_centre,,,,,,,-4.803498503282113,37.89120167721468,-534725,4218049,club figueroa,-1
POINT (-4.752897249999999 37.8967054),Miraflores,,school,,,,,,,,,,,-4.752897249999999,37.8967054,-529093,4218661,miraflores,21
POINT (-4.759972742435321 37.90683330616),Club Mirabueno,,,,,,sports_centre,Avenida de la Agrupación Córdoba,,14014.0,,,,-4.759972742435321,37.90683330616,-529880,4219789,club mirabueno,-1
POINT (-4.780367220607608 37.889731030218975),Hacienda Local ICHL,,,,,government,,Calle de los Reyes Católicos,17,14001.0,,,,-4.780367220607608,37.889731030218975,-532150,4217885,hacienda local ichl,-1
POINT (-4.765466269337075 37.88925310462975),Colegio de Educación Infantil y Primaria Condesa de Las Quemadas,,school,,,,,Calle Murcia,2,14010.0,,,,-4.765466269337075,37.88925310462975,-530492,4217832,colegio de educación infantil y primaria condesa de las quemadas,-1
POINT (-4.761660520484141 37.90007306560676),Colegio de Educación Infantil y Primaria Concepción Arenal,,school,,,,,,,,,,,-4.761660520484141,37.90007306560676,-530068,4219036,colegio de educación infantil y primaria concepción arenal,-1
POINT (-4.77501995019204 37.880032653723674),Soho,,pub,,,,,,,,,,,-4.77501995019204,37.880032653723674,-531555,4216805,soho,83
POINT (-4.831458959076193 37.90408949425115),Club VistaSierra,,,,,,sports_centre,,,,,,,-4.831458959076193,37.90408949425115,-537838,4219483,club vistasierra,-1
POINT (-4.776880673063423 37.89978172593315),Parque del Lápiz,,,,,,park,,,,,,,-4.776880673063423,37.89978172593315,-531762,4219004,parque del lápiz,-1
POINT (-4.758102433333333 37.89866479999999),,,,,,,park,,,,,,,-4.758102433333333,37.89866479999999,-529672,4218879,,25
POINT (-4.766027812821777 37.887575373309325),Instituto de Educación Secundaria Rafael de la Hoz,,school,,,,,,,,,,,-4.766027812821777,37.887575373309325,-530554,4217645,instituto de educación secundaria rafael de la hoz,-1
POINT (-4.722706291020547 37.915529923391055),Kiosko de Los Gallipatos,,cafe,,,,,,,,,,,-4.722706291020547,37.915529923391055,-525732,4220757,kiosko de los gallipatos,10
POINT (-4.724049572080928 37.914200811695125),Cafetería Lucano,,cafe,,,,,,,,,,coffee_shop,-4.724049572080928,37.914200811695125,-525881,4220609,cafetería lucano,10
POINT (-4.777894057891223 37.876637662150756),Puente Romano,,,attraction,,,,,,,,,,-4.777894057891223,37.876637662150756,-531875,4216427,puente romano,-1
